date,lang,label_GR,v2_NWO,counts,platform
2017-09-12,eng,0,0,66,4chan
2017-09-12,eng,0,1,13,4chan
2017-09-12,eng,1,0,174,4chan
2017-09-12,eng,1,1,46,4chan
2017-09-13,eng,0,0,76,4chan
2017-09-13,eng,0,1,9,4chan
2017-09-13,eng,1,0,224,4chan
2017-09-13,eng,1,1,32,4chan
2017-09-14,eng,0,0,76,4chan
2017-09-14,eng,0,1,6,4chan
2017-09-14,eng,1,0,231,4chan
2017-09-14,eng,1,1,22,4chan
2017-09-15,eng,0,0,71,4chan
2017-09-15,eng,0,1,9,4chan
2017-09-15,eng,1,0,238,4chan
2017-09-15,eng,1,1,24,4chan
2017-09-16,eng,0,0,67,4chan
2017-09-16,eng,0,1,8,4chan
2017-09-16,eng,1,0,210,4chan
2017-09-16,eng,1,1,24,4chan
2017-09-17,eng,0,0,78,4chan
2017-09-17,eng,0,1,3,4chan
2017-09-17,eng,1,0,232,4chan
2017-09-17,eng,1,1,19,4chan
2017-09-18,eng,0,0,75,4chan
2017-09-18,eng,0,1,7,4chan
2017-09-18,eng,1,0,237,4chan
2017-09-18,eng,1,1,18,4chan
2017-09-19,eng,0,0,87,4chan
2017-09-19,eng,0,1,6,4chan
2017-09-19,eng,1,0,193,4chan
2017-09-19,eng,1,1,52,4chan
2017-09-20,eng,0,0,104,4chan
2017-09-20,eng,0,1,15,4chan
2017-09-20,eng,1,0,246,4chan
2017-09-20,eng,1,1,49,4chan
2017-09-21,eng,0,0,59,4chan
2017-09-21,eng,0,1,7,4chan
2017-09-21,eng,1,0,140,4chan
2017-09-21,eng,1,1,64,4chan
2017-09-22,eng,0,0,81,4chan
2017-09-22,eng,0,1,6,4chan
2017-09-22,eng,1,0,162,4chan
2017-09-22,eng,1,1,50,4chan
2017-09-23,eng,0,0,76,4chan
2017-09-23,eng,0,1,14,4chan
2017-09-23,eng,1,0,239,4chan
2017-09-23,eng,1,1,58,4chan
2017-09-24,eng,0,0,85,4chan
2017-09-24,eng,0,1,6,4chan
2017-09-24,eng,1,0,152,4chan
2017-09-24,eng,1,1,54,4chan
2017-09-25,eng,0,0,101,4chan
2017-09-25,eng,0,1,6,4chan
2017-09-25,eng,1,0,181,4chan
2017-09-25,eng,1,1,30,4chan
2017-09-26,eng,0,0,76,4chan
2017-09-26,eng,0,1,7,4chan
2017-09-26,eng,1,0,154,4chan
2017-09-26,eng,1,1,50,4chan
2017-09-27,eng,0,0,79,4chan
2017-09-27,eng,0,1,13,4chan
2017-09-27,eng,1,0,227,4chan
2017-09-27,eng,1,1,45,4chan
2017-09-28,eng,0,0,95,4chan
2017-09-28,eng,0,1,11,4chan
2017-09-28,eng,1,0,279,4chan
2017-09-28,eng,1,1,45,4chan
2017-09-29,eng,0,0,106,4chan
2017-09-29,eng,0,1,7,4chan
2017-09-29,eng,1,0,263,4chan
2017-09-29,eng,1,1,33,4chan
2017-09-30,eng,0,0,124,4chan
2017-09-30,eng,0,1,3,4chan
2017-09-30,eng,1,0,353,4chan
2017-09-30,eng,1,1,32,4chan
2017-10-01,eng,0,0,83,4chan
2017-10-01,eng,0,1,8,4chan
2017-10-01,eng,1,0,269,4chan
2017-10-01,eng,1,1,34,4chan
2017-10-02,eng,0,0,57,4chan
2017-10-02,eng,0,1,13,4chan
2017-10-02,eng,1,0,218,4chan
2017-10-02,eng,1,1,27,4chan
2017-10-03,eng,0,0,56,4chan
2017-10-03,eng,0,1,6,4chan
2017-10-03,eng,1,0,190,4chan
2017-10-03,eng,1,1,24,4chan
2017-10-04,eng,0,0,61,4chan
2017-10-04,eng,0,1,10,4chan
2017-10-04,eng,1,0,156,4chan
2017-10-04,eng,1,1,13,4chan
2017-10-05,eng,0,0,79,4chan
2017-10-05,eng,0,1,9,4chan
2017-10-05,eng,1,0,166,4chan
2017-10-05,eng,1,1,20,4chan
2017-10-06,eng,0,0,55,4chan
2017-10-06,eng,0,1,7,4chan
2017-10-06,eng,1,0,174,4chan
2017-10-06,eng,1,1,28,4chan
2017-10-07,eng,0,0,65,4chan
2017-10-07,eng,0,1,13,4chan
2017-10-07,eng,1,0,191,4chan
2017-10-07,eng,1,1,37,4chan
2017-10-08,eng,0,0,55,4chan
2017-10-08,eng,0,1,2,4chan
2017-10-08,eng,1,0,163,4chan
2017-10-08,eng,1,1,18,4chan
2017-10-09,eng,0,0,66,4chan
2017-10-09,eng,0,1,4,4chan
2017-10-09,eng,1,0,194,4chan
2017-10-09,eng,1,1,21,4chan
2017-10-10,eng,0,0,57,4chan
2017-10-10,eng,0,1,5,4chan
2017-10-10,eng,1,0,155,4chan
2017-10-10,eng,1,1,13,4chan
2017-10-11,eng,0,0,73,4chan
2017-10-11,eng,0,1,10,4chan
2017-10-11,eng,1,0,115,4chan
2017-10-11,eng,1,1,13,4chan
2017-10-12,eng,0,0,63,4chan
2017-10-12,eng,0,1,15,4chan
2017-10-12,eng,1,0,159,4chan
2017-10-12,eng,1,1,30,4chan
2017-10-13,eng,0,0,15,4chan
2017-10-13,eng,0,1,9,4chan
2017-10-13,eng,1,0,43,4chan
2017-10-13,eng,1,1,7,4chan
