date,lang,label_GR,v2_NWO,counts,platform
2017-04-07,eng,0,0,442,4chan
2017-04-07,eng,0,1,90,4chan
2017-04-07,eng,1,0,10,4chan
2017-04-07,eng,1,1,5,4chan
2017-04-08,eng,0,0,644,4chan
2017-04-08,eng,0,1,118,4chan
2017-04-08,eng,1,0,14,4chan
2017-04-08,eng,1,1,3,4chan
2017-04-09,eng,0,0,358,4chan
2017-04-09,eng,0,1,65,4chan
2017-04-09,eng,1,0,14,4chan
2017-04-09,eng,1,1,4,4chan
2017-04-10,eng,0,0,253,4chan
2017-04-10,eng,0,1,40,4chan
2017-04-10,eng,1,0,12,4chan
2017-04-10,eng,1,1,3,4chan
2017-04-11,eng,0,0,210,4chan
2017-04-11,eng,0,1,31,4chan
2017-04-11,eng,1,0,12,4chan
2017-04-11,eng,1,1,2,4chan
2017-04-12,eng,0,0,168,4chan
2017-04-12,eng,0,1,21,4chan
2017-04-12,eng,1,0,13,4chan
2017-04-12,eng,1,1,1,4chan
2017-04-13,eng,0,0,156,4chan
2017-04-13,eng,0,1,14,4chan
2017-04-13,eng,1,0,5,4chan
2017-04-13,eng,1,1,3,4chan
2017-04-14,eng,0,0,86,4chan
2017-04-14,eng,0,1,17,4chan
2017-04-14,eng,1,0,3,4chan
2017-04-14,eng,1,1,4,4chan
2017-04-15,eng,0,0,81,4chan
2017-04-15,eng,0,1,9,4chan
2017-04-15,eng,1,0,2,4chan
2017-04-16,eng,0,0,88,4chan
2017-04-16,eng,0,1,12,4chan
2017-04-16,eng,1,0,6,4chan
2017-04-17,eng,0,0,217,4chan
2017-04-17,eng,0,1,16,4chan
2017-04-17,eng,1,0,15,4chan
2017-04-18,eng,0,0,103,4chan
2017-04-18,eng,0,1,9,4chan
2017-04-18,eng,1,0,5,4chan
2017-04-18,eng,1,1,19,4chan
2017-04-19,eng,0,0,98,4chan
2017-04-19,eng,0,1,12,4chan
2017-04-19,eng,1,0,4,4chan
2017-04-19,eng,1,1,2,4chan
2017-04-20,eng,0,0,91,4chan
2017-04-20,eng,0,1,9,4chan
2017-04-20,eng,1,0,10,4chan
2017-04-20,eng,1,1,2,4chan
2017-04-21,eng,0,0,91,4chan
2017-04-21,eng,0,1,8,4chan
2017-04-21,eng,1,0,11,4chan
2017-04-21,eng,1,1,3,4chan
2017-04-22,eng,0,0,60,4chan
2017-04-22,eng,0,1,8,4chan
2017-04-22,eng,1,0,9,4chan
2017-04-22,eng,1,1,1,4chan
2017-04-23,eng,0,0,75,4chan
2017-04-23,eng,0,1,10,4chan
2017-04-23,eng,1,0,6,4chan
2017-04-23,eng,1,1,1,4chan
2017-04-24,eng,0,0,112,4chan
2017-04-24,eng,0,1,9,4chan
2017-04-24,eng,1,0,6,4chan
2017-04-25,eng,0,0,77,4chan
2017-04-25,eng,0,1,3,4chan
2017-04-25,eng,1,0,3,4chan
2017-04-26,eng,0,0,83,4chan
2017-04-26,eng,0,1,16,4chan
2017-04-26,eng,1,0,7,4chan
2017-04-26,eng,1,1,3,4chan
2017-04-27,eng,0,0,65,4chan
2017-04-27,eng,0,1,12,4chan
2017-04-27,eng,1,0,4,4chan
2017-04-28,eng,0,0,70,4chan
2017-04-28,eng,0,1,5,4chan
2017-04-28,eng,1,0,9,4chan
2017-04-28,eng,1,1,2,4chan
2017-04-29,eng,0,0,52,4chan
2017-04-29,eng,0,1,12,4chan
2017-04-29,eng,1,0,2,4chan
2017-04-29,eng,1,1,1,4chan
2017-04-30,eng,0,0,55,4chan
2017-04-30,eng,0,1,8,4chan
2017-04-30,eng,1,0,13,4chan
2017-05-01,eng,0,0,82,4chan
2017-05-01,eng,0,1,12,4chan
2017-05-01,eng,1,0,10,4chan
2017-05-01,eng,1,1,1,4chan
2017-05-02,eng,0,0,69,4chan
2017-05-02,eng,0,1,5,4chan
2017-05-02,eng,1,0,9,4chan
2017-05-03,eng,0,0,70,4chan
2017-05-03,eng,0,1,12,4chan
2017-05-03,eng,1,0,10,4chan
2017-05-03,eng,1,1,3,4chan
2017-05-04,eng,0,0,52,4chan
2017-05-04,eng,0,1,7,4chan
2017-05-04,eng,1,0,3,4chan
2017-05-04,eng,1,1,4,4chan
2017-05-05,eng,0,0,46,4chan
2017-05-05,eng,0,1,6,4chan
2017-05-05,eng,1,0,8,4chan
2017-05-05,eng,1,1,2,4chan
2017-05-06,eng,0,0,109,4chan
2017-05-06,eng,0,1,9,4chan
2017-05-06,eng,1,0,6,4chan
2017-05-06,eng,1,1,3,4chan
2017-05-07,eng,0,0,51,4chan
2017-05-07,eng,0,1,3,4chan
2017-05-07,eng,1,0,9,4chan
2017-05-07,eng,1,1,1,4chan
2017-05-08,eng,0,0,54,4chan
2017-05-08,eng,0,1,11,4chan
2017-05-08,eng,1,0,8,4chan
2017-05-09,eng,0,0,55,4chan
2017-05-09,eng,0,1,8,4chan
2017-05-09,eng,1,0,13,4chan
2017-05-09,eng,1,1,2,4chan
2017-05-10,eng,0,0,52,4chan
2017-05-10,eng,0,1,11,4chan
2017-05-10,eng,1,0,12,4chan
2017-05-10,eng,1,1,2,4chan
2017-05-11,eng,0,0,27,4chan
2017-05-11,eng,0,1,4,4chan
2017-05-11,eng,1,0,6,4chan
2017-05-11,eng,1,1,1,4chan
2017-05-12,eng,0,0,34,4chan
2017-05-12,eng,0,1,3,4chan
2017-05-12,eng,1,0,5,4chan
2017-05-13,eng,0,0,53,4chan
2017-05-13,eng,0,1,8,4chan
2017-05-13,eng,1,1,1,4chan
2017-05-14,eng,0,0,67,4chan
2017-05-14,eng,0,1,10,4chan
2017-05-14,eng,1,0,10,4chan
2017-05-15,eng,0,0,50,4chan
2017-05-15,eng,0,1,11,4chan
2017-05-15,eng,1,0,4,4chan
2017-05-15,eng,1,1,2,4chan
2017-05-16,eng,0,0,56,4chan
2017-05-16,eng,0,1,10,4chan
2017-05-16,eng,1,0,5,4chan
2017-05-17,eng,0,0,61,4chan
2017-05-17,eng,0,1,9,4chan
2017-05-17,eng,1,0,1,4chan
2017-05-18,eng,0,0,76,4chan
2017-05-18,eng,0,1,12,4chan
2017-05-18,eng,1,0,5,4chan
2017-05-19,eng,0,0,43,4chan
2017-05-19,eng,0,1,8,4chan
2017-05-19,eng,1,1,1,4chan
2017-05-20,eng,0,0,55,4chan
2017-05-20,eng,0,1,10,4chan
2017-05-20,eng,1,0,2,4chan
2017-05-20,eng,1,1,1,4chan
2017-05-21,eng,0,0,34,4chan
2017-05-21,eng,0,1,6,4chan
2017-05-21,eng,1,0,4,4chan
2017-05-22,eng,0,0,52,4chan
2017-05-22,eng,0,1,4,4chan
2017-05-22,eng,1,0,4,4chan
2017-05-23,eng,0,0,396,4chan
2017-05-23,eng,0,1,31,4chan
2017-05-23,eng,1,0,44,4chan
2017-05-23,eng,1,1,25,4chan
2017-05-24,eng,0,0,105,4chan
2017-05-24,eng,0,1,11,4chan
2017-05-24,eng,1,0,27,4chan
2017-05-24,eng,1,1,3,4chan
2017-05-25,eng,0,0,54,4chan
2017-05-25,eng,0,1,7,4chan
2017-05-25,eng,1,0,7,4chan
2017-05-26,eng,0,0,48,4chan
2017-05-26,eng,0,1,5,4chan
2017-05-26,eng,1,0,8,4chan
2017-05-26,eng,1,1,1,4chan
2017-05-27,eng,0,0,39,4chan
2017-05-27,eng,0,1,7,4chan
2017-05-27,eng,1,0,8,4chan
2017-05-28,eng,0,0,90,4chan
2017-05-28,eng,0,1,6,4chan
2017-05-28,eng,1,0,11,4chan
2017-05-28,eng,1,1,2,4chan
2017-05-29,eng,0,0,89,4chan
2017-05-29,eng,0,1,9,4chan
2017-05-29,eng,1,0,9,4chan
2017-05-29,eng,1,1,3,4chan
2017-05-30,eng,0,0,61,4chan
2017-05-30,eng,0,1,7,4chan
2017-05-30,eng,1,0,4,4chan
2017-05-31,eng,0,0,58,4chan
2017-05-31,eng,0,1,3,4chan
2017-05-31,eng,1,0,6,4chan
2017-06-01,eng,0,0,62,4chan
2017-06-01,eng,0,1,4,4chan
2017-06-01,eng,1,0,11,4chan
2017-06-02,eng,0,0,53,4chan
2017-06-02,eng,0,1,6,4chan
2017-06-02,eng,1,0,4,4chan
2017-06-03,eng,0,0,56,4chan
2017-06-03,eng,0,1,7,4chan
2017-06-03,eng,1,0,8,4chan
2017-06-03,eng,1,1,1,4chan
2017-06-04,eng,0,0,155,4chan
2017-06-04,eng,0,1,18,4chan
2017-06-04,eng,1,0,25,4chan
2017-06-04,eng,1,1,3,4chan
2017-06-05,eng,0,0,89,4chan
2017-06-05,eng,0,1,6,4chan
2017-06-05,eng,1,0,19,4chan
2017-06-05,eng,1,1,1,4chan
2017-06-06,eng,0,0,54,4chan
2017-06-06,eng,0,1,7,4chan
2017-06-06,eng,1,0,10,4chan
2017-06-07,eng,0,0,52,4chan
2017-06-07,eng,0,1,6,4chan
2017-06-07,eng,1,0,5,4chan
2017-06-07,eng,1,1,1,4chan
2017-06-08,eng,0,0,46,4chan
2017-06-08,eng,0,1,8,4chan
2017-06-08,eng,1,0,7,4chan
2017-06-08,eng,1,1,3,4chan
2017-06-09,eng,0,0,51,4chan
2017-06-09,eng,0,1,6,4chan
2017-06-09,eng,1,0,7,4chan
2017-06-09,eng,1,1,2,4chan
2017-06-10,eng,0,0,24,4chan
2017-06-10,eng,0,1,2,4chan
2017-06-10,eng,1,0,4,4chan
2017-06-10,eng,1,1,2,4chan
2017-06-11,eng,0,0,33,4chan
2017-06-11,eng,0,1,4,4chan
2017-06-11,eng,1,0,1,4chan
2017-06-12,eng,0,0,50,4chan
2017-06-12,eng,0,1,7,4chan
2017-06-12,eng,1,0,4,4chan
2017-06-13,eng,0,0,54,4chan
2017-06-13,eng,0,1,9,4chan
2017-06-13,eng,1,0,7,4chan
2017-06-13,eng,1,1,1,4chan
2017-06-14,eng,0,0,231,4chan
2017-06-14,eng,0,1,18,4chan
2017-06-14,eng,1,0,29,4chan
2017-06-14,eng,1,1,3,4chan
2017-06-15,eng,0,0,95,4chan
2017-06-15,eng,0,1,11,4chan
2017-06-15,eng,1,0,7,4chan
2017-06-16,eng,0,0,76,4chan
2017-06-16,eng,0,1,8,4chan
2017-06-16,eng,1,0,6,4chan
2017-06-16,eng,1,1,1,4chan
2017-06-17,eng,0,0,47,4chan
2017-06-17,eng,0,1,9,4chan
2017-06-17,eng,1,0,2,4chan
2017-06-18,eng,0,0,53,4chan
2017-06-18,eng,0,1,8,4chan
2017-06-18,eng,1,0,11,4chan
2017-06-18,eng,1,1,1,4chan
2017-06-19,eng,0,0,182,4chan
2017-06-19,eng,0,1,18,4chan
2017-06-19,eng,1,0,39,4chan
2017-06-19,eng,1,1,5,4chan
2017-06-20,eng,0,0,76,4chan
2017-06-20,eng,0,1,10,4chan
2017-06-20,eng,1,0,11,4chan
2017-06-20,eng,1,1,1,4chan
2017-06-21,eng,0,0,42,4chan
2017-06-21,eng,0,1,2,4chan
2017-06-21,eng,1,0,4,4chan
2017-06-21,eng,1,1,2,4chan
2017-06-22,eng,0,0,42,4chan
2017-06-22,eng,1,0,1,4chan
2017-06-23,eng,0,0,57,4chan
2017-06-23,eng,0,1,5,4chan
2017-06-23,eng,1,0,6,4chan
2017-06-23,eng,1,1,1,4chan
2017-06-24,eng,0,0,35,4chan
2017-06-24,eng,0,1,11,4chan
2017-06-24,eng,1,0,4,4chan
2017-06-24,eng,1,1,2,4chan
2017-06-25,eng,0,0,33,4chan
2017-06-25,eng,0,1,10,4chan
2017-06-25,eng,1,0,1,4chan
2017-06-26,eng,0,0,48,4chan
2017-06-26,eng,0,1,4,4chan
2017-06-26,eng,1,0,9,4chan
2017-06-27,eng,0,0,102,4chan
2017-06-27,eng,0,1,11,4chan
2017-06-27,eng,1,0,4,4chan
2017-06-28,eng,0,0,66,4chan
2017-06-28,eng,0,1,8,4chan
2017-06-28,eng,1,0,3,4chan
2017-06-28,eng,1,1,1,4chan
2017-06-29,eng,0,0,56,4chan
2017-06-29,eng,0,1,7,4chan
2017-06-29,eng,1,0,3,4chan
2017-06-30,eng,0,0,41,4chan
2017-06-30,eng,0,1,4,4chan
2017-06-30,eng,1,0,4,4chan
2017-07-01,eng,0,0,61,4chan
2017-07-01,eng,0,1,12,4chan
2017-07-01,eng,1,0,3,4chan
2017-07-02,eng,0,0,25,4chan
2017-07-02,eng,0,1,3,4chan
2017-07-02,eng,1,0,1,4chan
2017-07-02,eng,1,1,1,4chan
