date,lang,label_GR,v2_NWO,counts,platform
2018-01-14,eng,0,0,2,4chan
2018-01-15,eng,0,0,41,4chan
2018-01-15,eng,0,1,36,4chan
2018-01-15,eng,1,0,1,4chan
2018-01-15,eng,1,1,1,4chan
2018-01-16,eng,0,0,47,4chan
2018-01-16,eng,0,1,32,4chan
2018-01-16,eng,1,0,1,4chan
2018-01-16,eng,1,1,1,4chan
2018-01-17,eng,0,0,36,4chan
2018-01-17,eng,0,1,17,4chan
2018-01-17,eng,1,1,2,4chan
2018-01-18,eng,0,0,39,4chan
2018-01-18,eng,0,1,24,4chan
2018-01-18,eng,1,0,2,4chan
2018-01-18,eng,1,1,1,4chan
2018-01-19,eng,0,0,52,4chan
2018-01-19,eng,0,1,23,4chan
2018-01-19,eng,1,0,2,4chan
2018-01-20,eng,0,0,44,4chan
2018-01-20,eng,0,1,18,4chan
2018-01-20,eng,1,0,2,4chan
2018-01-21,eng,0,0,27,4chan
2018-01-21,eng,0,1,38,4chan
2018-01-21,eng,1,0,1,4chan
2018-01-21,eng,1,1,2,4chan
2018-01-22,eng,0,0,37,4chan
2018-01-22,eng,0,1,28,4chan
2018-01-22,eng,1,1,1,4chan
2018-01-23,eng,0,0,28,4chan
2018-01-23,eng,0,1,31,4chan
2018-01-24,eng,0,0,35,4chan
2018-01-24,eng,0,1,41,4chan
2018-01-24,eng,1,0,2,4chan
2018-01-25,eng,0,0,47,4chan
2018-01-25,eng,0,1,34,4chan
2018-01-25,eng,1,0,1,4chan
2018-01-25,eng,1,1,2,4chan
2018-01-26,eng,0,0,59,4chan
2018-01-26,eng,0,1,41,4chan
2018-01-26,eng,1,0,5,4chan
2018-01-26,eng,1,1,1,4chan
2018-01-27,eng,0,0,49,4chan
2018-01-27,eng,0,1,19,4chan
2018-01-27,eng,1,0,2,4chan
2018-01-28,eng,0,0,43,4chan
2018-01-28,eng,0,1,44,4chan
2018-01-28,eng,1,0,2,4chan
2018-01-28,eng,1,1,1,4chan
2018-01-29,eng,0,0,51,4chan
2018-01-29,eng,0,1,42,4chan
2018-01-29,eng,1,0,1,4chan
2018-01-29,eng,1,1,4,4chan
2018-01-30,eng,0,0,66,4chan
2018-01-30,eng,0,1,31,4chan
2018-01-30,eng,1,0,5,4chan
2018-01-30,eng,1,1,1,4chan
2018-01-31,eng,0,0,61,4chan
2018-01-31,eng,0,1,41,4chan
2018-01-31,eng,1,0,2,4chan
2018-02-01,eng,0,0,50,4chan
2018-02-01,eng,0,1,38,4chan
2018-02-02,eng,0,0,67,4chan
2018-02-02,eng,0,1,50,4chan
2018-02-02,eng,1,0,1,4chan
2018-02-03,eng,0,0,61,4chan
2018-02-03,eng,0,1,46,4chan
2018-02-03,eng,1,0,2,4chan
2018-02-04,eng,0,0,53,4chan
2018-02-04,eng,0,1,37,4chan
2018-02-04,eng,1,0,2,4chan
2018-02-04,eng,1,1,2,4chan
2018-02-05,eng,0,0,42,4chan
2018-02-05,eng,0,1,28,4chan
2018-02-06,eng,0,0,46,4chan
2018-02-06,eng,0,1,34,4chan
2018-02-06,eng,1,0,1,4chan
2018-02-07,eng,0,0,46,4chan
2018-02-07,eng,0,1,28,4chan
2018-02-08,eng,0,0,56,4chan
2018-02-08,eng,0,1,50,4chan
2018-02-09,eng,0,0,53,4chan
2018-02-09,eng,0,1,38,4chan
2018-02-09,eng,1,1,1,4chan
2018-02-10,eng,0,0,60,4chan
2018-02-10,eng,0,1,66,4chan
2018-02-10,eng,1,0,1,4chan
2018-02-11,eng,0,0,52,4chan
2018-02-11,eng,0,1,40,4chan
2018-02-11,eng,1,0,2,4chan
2018-02-12,eng,0,0,48,4chan
2018-02-12,eng,0,1,40,4chan
2018-02-12,eng,1,0,3,4chan
2018-02-13,eng,0,0,46,4chan
2018-02-13,eng,0,1,38,4chan
2018-02-13,eng,1,0,1,4chan
2018-02-13,eng,1,1,1,4chan
2018-02-14,eng,0,0,51,4chan
2018-02-14,eng,0,1,34,4chan
2018-02-14,eng,1,1,1,4chan
2018-02-15,eng,0,0,25,4chan
2018-02-15,eng,0,1,16,4chan
2018-02-15,eng,1,0,1,4chan
2018-02-16,eng,0,0,29,4chan
2018-02-16,eng,0,1,18,4chan
2018-02-16,eng,1,0,1,4chan
2018-02-16,eng,1,1,1,4chan
2018-02-17,eng,0,0,51,4chan
2018-02-17,eng,0,1,34,4chan
2018-02-17,eng,1,0,1,4chan
2018-02-18,eng,0,0,55,4chan
2018-02-18,eng,0,1,42,4chan
2018-02-19,eng,0,0,55,4chan
2018-02-19,eng,0,1,50,4chan
2018-02-20,eng,0,0,53,4chan
2018-02-20,eng,0,1,39,4chan
2018-02-20,eng,1,0,1,4chan
2018-02-20,eng,1,1,2,4chan
2018-02-21,eng,0,0,48,4chan
2018-02-21,eng,0,1,63,4chan
2018-02-21,eng,1,1,1,4chan
2018-02-22,eng,0,0,67,4chan
2018-02-22,eng,0,1,28,4chan
2018-02-22,eng,1,1,1,4chan
2018-02-23,eng,0,0,53,4chan
2018-02-23,eng,0,1,45,4chan
2018-02-23,eng,1,0,2,4chan
2018-02-24,eng,0,0,53,4chan
2018-02-24,eng,0,1,34,4chan
