date,lang,label_GR,v2_NWO,counts,platform
2016-09-09,eng,0,0,41,4chan
2016-09-09,eng,0,1,32,4chan
2016-09-09,eng,1,0,1,4chan
2016-09-09,eng,1,1,1,4chan
2016-09-10,eng,0,0,35,4chan
2016-09-10,eng,0,1,23,4chan
2016-09-10,eng,1,0,1,4chan
2016-09-11,eng,0,0,83,4chan
2016-09-11,eng,0,1,19,4chan
2016-09-11,eng,1,0,1,4chan
2016-09-11,eng,1,1,2,4chan
2016-09-12,eng,0,0,73,4chan
2016-09-12,eng,0,1,24,4chan
2016-09-13,eng,0,0,51,4chan
2016-09-13,eng,0,1,26,4chan
2016-09-13,eng,1,1,1,4chan
2016-09-14,eng,0,0,66,4chan
2016-09-14,eng,0,1,26,4chan
2016-09-14,eng,1,0,2,4chan
2016-09-14,eng,1,1,2,4chan
2016-09-15,eng,0,0,37,4chan
2016-09-15,eng,0,1,27,4chan
2016-09-15,eng,1,1,2,4chan
2016-09-16,eng,0,0,39,4chan
2016-09-16,eng,0,1,16,4chan
2016-09-16,eng,1,0,1,4chan
2016-09-16,eng,1,1,1,4chan
2016-09-17,eng,0,0,59,4chan
2016-09-17,eng,0,1,30,4chan
2016-09-17,eng,1,0,1,4chan
2016-09-18,eng,0,0,63,4chan
2016-09-18,eng,0,1,19,4chan
2016-09-18,eng,1,0,1,4chan
2016-09-18,eng,1,1,1,4chan
2016-09-19,eng,0,0,71,4chan
2016-09-19,eng,0,1,26,4chan
2016-09-19,eng,1,0,2,4chan
2016-09-20,eng,0,0,57,4chan
2016-09-20,eng,0,1,17,4chan
2016-09-20,eng,1,0,1,4chan
2016-09-20,eng,1,1,1,4chan
2016-09-21,eng,0,0,50,4chan
2016-09-21,eng,0,1,19,4chan
2016-09-22,eng,0,0,38,4chan
2016-09-22,eng,0,1,21,4chan
2016-09-22,eng,1,0,1,4chan
2016-09-23,eng,0,0,42,4chan
2016-09-23,eng,0,1,21,4chan
2016-09-23,eng,1,0,1,4chan
2016-09-24,eng,0,0,27,4chan
2016-09-24,eng,0,1,24,4chan
2016-09-24,eng,1,0,2,4chan
2016-09-24,eng,1,1,1,4chan
2016-09-25,eng,0,0,49,4chan
2016-09-25,eng,0,1,23,4chan
2016-09-25,eng,1,0,2,4chan
2016-09-26,eng,0,0,66,4chan
2016-09-26,eng,0,1,45,4chan
2016-09-26,eng,1,0,2,4chan
2016-09-27,eng,0,0,76,4chan
2016-09-27,eng,0,1,39,4chan
2016-09-28,eng,0,0,59,4chan
2016-09-28,eng,0,1,34,4chan
2016-09-28,eng,1,0,3,4chan
2016-09-29,eng,0,0,51,4chan
2016-09-29,eng,0,1,21,4chan
2016-09-29,eng,1,0,2,4chan
2016-09-30,eng,0,0,36,4chan
2016-09-30,eng,0,1,11,4chan
2016-09-30,eng,1,0,2,4chan
2016-10-01,eng,0,0,42,4chan
2016-10-01,eng,0,1,11,4chan
2016-10-01,eng,1,0,2,4chan
2016-10-02,eng,0,0,28,4chan
2016-10-02,eng,0,1,13,4chan
2016-10-02,eng,1,0,2,4chan
2016-10-03,eng,0,0,33,4chan
2016-10-03,eng,0,1,22,4chan
2016-10-03,eng,1,0,1,4chan
2016-10-03,eng,1,1,1,4chan
2016-10-04,eng,0,0,53,4chan
2016-10-04,eng,0,1,15,4chan
2016-10-04,eng,1,0,1,4chan
2016-10-05,eng,0,0,46,4chan
2016-10-05,eng,0,1,17,4chan
2016-10-05,eng,1,1,2,4chan
2016-10-06,eng,0,0,39,4chan
2016-10-06,eng,0,1,14,4chan
2016-10-06,eng,1,0,1,4chan
2016-10-07,eng,0,0,53,4chan
2016-10-07,eng,0,1,30,4chan
2016-10-07,eng,1,0,1,4chan
2016-10-07,eng,1,1,1,4chan
2016-10-08,eng,0,0,64,4chan
2016-10-08,eng,0,1,30,4chan
2016-10-08,eng,1,0,2,4chan
2016-10-09,eng,0,0,98,4chan
2016-10-09,eng,0,1,27,4chan
2016-10-09,eng,1,0,2,4chan
2016-10-10,eng,0,0,83,4chan
2016-10-10,eng,0,1,32,4chan
2016-10-10,eng,1,0,1,4chan
2016-10-10,eng,1,1,1,4chan
2016-10-11,eng,0,0,79,4chan
2016-10-11,eng,0,1,23,4chan
2016-10-11,eng,1,1,1,4chan
2016-10-12,eng,0,0,73,4chan
2016-10-12,eng,0,1,30,4chan
2016-10-12,eng,1,1,1,4chan
2016-10-13,eng,0,0,88,4chan
2016-10-13,eng,0,1,21,4chan
2016-10-13,eng,1,0,1,4chan
2016-10-14,eng,0,0,51,4chan
2016-10-14,eng,0,1,26,4chan
2016-10-14,eng,1,1,1,4chan
2016-10-15,eng,0,0,76,4chan
2016-10-15,eng,0,1,27,4chan
2016-10-15,eng,1,1,1,4chan
2016-10-16,eng,0,0,69,4chan
2016-10-16,eng,0,1,20,4chan
2016-10-16,eng,1,0,4,4chan
2016-10-17,eng,0,0,64,4chan
2016-10-17,eng,0,1,19,4chan
2016-10-17,eng,1,0,1,4chan
2016-10-17,eng,1,1,1,4chan
2016-10-18,eng,0,0,68,4chan
2016-10-18,eng,0,1,29,4chan
2016-10-19,eng,0,0,64,4chan
2016-10-19,eng,0,1,21,4chan
2016-10-19,eng,1,0,1,4chan
2016-10-20,eng,0,0,658,4chan
2016-10-20,eng,0,1,62,4chan
2016-10-20,eng,1,0,5,4chan
2016-10-21,eng,0,0,136,4chan
2016-10-21,eng,0,1,33,4chan
2016-10-21,eng,1,0,1,4chan
2016-10-22,eng,0,0,118,4chan
2016-10-22,eng,0,1,43,4chan
2016-10-23,eng,0,0,84,4chan
2016-10-23,eng,0,1,43,4chan
2016-10-23,eng,1,0,2,4chan
