date,lang,label_GR,v2_NWO,counts,platform
2021-05-22,eng,0,1,6,4chan
2021-05-22,eng,1,1,1,4chan
2021-05-23,eng,0,1,110,4chan
2021-05-23,eng,1,1,12,4chan
2021-05-24,eng,0,1,93,4chan
2021-05-24,eng,1,0,1,4chan
2021-05-24,eng,1,1,11,4chan
2021-05-25,eng,0,0,2,4chan
2021-05-25,eng,0,1,90,4chan
2021-05-25,eng,1,1,10,4chan
2021-05-26,eng,0,1,99,4chan
2021-05-26,eng,1,1,15,4chan
2021-05-27,eng,0,0,1,4chan
2021-05-27,eng,0,1,112,4chan
2021-05-27,eng,1,1,15,4chan
2021-05-28,eng,0,0,1,4chan
2021-05-28,eng,0,1,123,4chan
2021-05-28,eng,1,1,11,4chan
2021-05-29,eng,0,0,2,4chan
2021-05-29,eng,0,1,93,4chan
2021-05-29,eng,1,1,10,4chan
2021-05-30,eng,0,1,83,4chan
2021-05-30,eng,1,1,12,4chan
2021-05-31,eng,0,0,1,4chan
2021-05-31,eng,0,1,115,4chan
2021-05-31,eng,1,1,16,4chan
2021-06-01,eng,0,1,115,4chan
2021-06-01,eng,1,1,8,4chan
2021-06-02,eng,0,1,99,4chan
2021-06-02,eng,1,1,10,4chan
2021-06-03,eng,0,1,84,4chan
2021-06-03,eng,1,1,9,4chan
2021-06-04,eng,0,1,114,4chan
2021-06-04,eng,1,0,1,4chan
2021-06-04,eng,1,1,20,4chan
2021-06-05,eng,0,0,1,4chan
2021-06-05,eng,0,1,85,4chan
2021-06-05,eng,1,1,13,4chan
2021-06-06,eng,0,1,100,4chan
2021-06-06,eng,1,1,14,4chan
2021-06-07,eng,0,0,3,4chan
2021-06-07,eng,0,1,137,4chan
2021-06-07,eng,1,1,9,4chan
2021-06-08,eng,0,1,102,4chan
2021-06-08,eng,1,1,12,4chan
2021-06-09,eng,0,1,83,4chan
2021-06-09,eng,1,1,14,4chan
2021-06-10,eng,0,1,87,4chan
2021-06-10,eng,1,1,10,4chan
2021-06-11,eng,0,0,1,4chan
2021-06-11,eng,0,1,114,4chan
2021-06-11,eng,1,0,1,4chan
2021-06-11,eng,1,1,13,4chan
2021-06-12,eng,0,0,1,4chan
2021-06-12,eng,0,1,106,4chan
2021-06-12,eng,1,1,8,4chan
2021-06-13,eng,0,1,98,4chan
2021-06-13,eng,1,1,10,4chan
2021-06-14,eng,0,0,3,4chan
2021-06-14,eng,0,1,151,4chan
2021-06-14,eng,1,1,10,4chan
2021-06-15,eng,0,0,1,4chan
2021-06-15,eng,0,1,152,4chan
2021-06-15,eng,1,0,1,4chan
2021-06-15,eng,1,1,8,4chan
2021-06-16,eng,0,1,134,4chan
2021-06-16,eng,1,1,15,4chan
2021-06-17,eng,0,1,119,4chan
2021-06-17,eng,1,1,15,4chan
2021-06-18,eng,0,0,1,4chan
2021-06-18,eng,0,1,82,4chan
2021-06-18,eng,1,0,1,4chan
2021-06-18,eng,1,1,7,4chan
2021-06-19,eng,0,1,86,4chan
2021-06-19,eng,1,1,8,4chan
2021-06-20,eng,0,1,116,4chan
2021-06-20,eng,1,1,8,4chan
2021-06-21,eng,0,0,6,4chan
2021-06-21,eng,0,1,90,4chan
2021-06-21,eng,1,1,14,4chan
2021-06-22,eng,0,0,2,4chan
2021-06-22,eng,0,1,101,4chan
2021-06-22,eng,1,1,9,4chan
2021-06-23,eng,0,1,137,4chan
2021-06-23,eng,1,1,17,4chan
2021-06-24,eng,0,0,2,4chan
2021-06-24,eng,0,1,135,4chan
2021-06-24,eng,1,1,16,4chan
2021-06-25,eng,0,0,3,4chan
2021-06-25,eng,0,1,179,4chan
2021-06-25,eng,1,1,25,4chan
2021-06-26,eng,0,1,190,4chan
2021-06-26,eng,1,0,2,4chan
2021-06-26,eng,1,1,29,4chan
2021-06-27,eng,0,0,1,4chan
2021-06-27,eng,0,1,153,4chan
2021-06-27,eng,1,1,11,4chan
2021-06-28,eng,0,0,1,4chan
2021-06-28,eng,0,1,132,4chan
2021-06-28,eng,1,0,1,4chan
2021-06-28,eng,1,1,20,4chan
2021-06-29,eng,0,0,1,4chan
2021-06-29,eng,0,1,88,4chan
2021-06-29,eng,1,1,20,4chan
2021-06-30,eng,0,0,2,4chan
2021-06-30,eng,0,1,130,4chan
2021-06-30,eng,1,1,17,4chan
2021-07-01,eng,0,1,135,4chan
2021-07-01,eng,1,1,16,4chan
2021-07-02,eng,0,0,1,4chan
2021-07-02,eng,0,1,108,4chan
2021-07-02,eng,1,1,13,4chan
2021-07-03,eng,0,1,105,4chan
2021-07-03,eng,1,0,1,4chan
2021-07-03,eng,1,1,13,4chan
2021-07-04,eng,0,0,1,4chan
2021-07-04,eng,0,1,90,4chan
2021-07-04,eng,1,0,2,4chan
2021-07-04,eng,1,1,16,4chan
2021-07-05,eng,0,0,1,4chan
2021-07-05,eng,0,1,133,4chan
2021-07-05,eng,1,1,25,4chan
2021-07-06,eng,0,0,3,4chan
2021-07-06,eng,0,1,136,4chan
2021-07-06,eng,1,1,17,4chan
2021-07-07,eng,0,0,2,4chan
2021-07-07,eng,0,1,159,4chan
2021-07-07,eng,1,0,1,4chan
2021-07-07,eng,1,1,10,4chan
2021-07-08,eng,0,0,1,4chan
2021-07-08,eng,0,1,116,4chan
2021-07-08,eng,1,1,3,4chan
2021-07-09,eng,0,0,2,4chan
2021-07-09,eng,0,1,94,4chan
2021-07-09,eng,1,1,11,4chan
2021-07-10,eng,0,1,131,4chan
2021-07-10,eng,1,1,12,4chan
2021-07-11,eng,0,1,107,4chan
2021-07-11,eng,1,1,14,4chan
2021-07-12,eng,0,0,1,4chan
2021-07-12,eng,0,1,149,4chan
2021-07-12,eng,1,1,13,4chan
2021-07-13,eng,0,1,152,4chan
2021-07-13,eng,1,1,18,4chan
2021-07-14,eng,0,0,2,4chan
2021-07-14,eng,0,1,145,4chan
2021-07-14,eng,1,1,21,4chan
2021-07-15,eng,0,1,164,4chan
2021-07-15,eng,1,1,13,4chan
2021-07-16,eng,0,0,1,4chan
2021-07-16,eng,0,1,132,4chan
2021-07-16,eng,1,1,8,4chan
2021-07-17,eng,0,0,2,4chan
2021-07-17,eng,0,1,101,4chan
2021-07-17,eng,1,1,8,4chan
2021-07-18,eng,0,1,144,4chan
2021-07-18,eng,1,0,2,4chan
2021-07-18,eng,1,1,10,4chan
2021-07-19,eng,0,1,124,4chan
2021-07-19,eng,1,0,1,4chan
2021-07-19,eng,1,1,11,4chan
2021-07-20,eng,0,1,144,4chan
2021-07-20,eng,1,1,12,4chan
2021-07-21,eng,0,1,114,4chan
2021-07-21,eng,1,1,17,4chan
2021-07-22,eng,0,0,1,4chan
2021-07-22,eng,0,1,173,4chan
2021-07-22,eng,1,1,15,4chan
2021-07-23,eng,0,1,131,4chan
2021-07-23,eng,1,1,18,4chan
2021-07-24,eng,0,0,1,4chan
2021-07-24,eng,0,1,142,4chan
2021-07-24,eng,1,1,9,4chan
2021-07-25,eng,0,1,118,4chan
2021-07-25,eng,1,1,15,4chan
2021-07-26,eng,0,1,131,4chan
2021-07-26,eng,1,1,11,4chan
2021-07-27,eng,0,1,118,4chan
2021-07-27,eng,1,1,19,4chan
2021-07-28,eng,0,0,4,4chan
2021-07-28,eng,0,1,137,4chan
2021-07-28,eng,1,0,1,4chan
2021-07-28,eng,1,1,8,4chan
2021-07-29,eng,0,0,2,4chan
2021-07-29,eng,0,1,171,4chan
2021-07-29,eng,1,0,1,4chan
2021-07-29,eng,1,1,17,4chan
2021-07-30,eng,0,0,1,4chan
2021-07-30,eng,0,1,126,4chan
2021-07-30,eng,1,1,11,4chan
2021-07-31,eng,0,0,1,4chan
2021-07-31,eng,0,1,82,4chan
2021-07-31,eng,1,1,13,4chan
2021-08-01,eng,0,0,1,4chan
2021-08-01,eng,0,1,88,4chan
2021-08-01,eng,1,0,1,4chan
2021-08-01,eng,1,1,9,4chan
2021-08-02,eng,0,0,1,4chan
2021-08-02,eng,0,1,112,4chan
2021-08-02,eng,1,1,12,4chan
2021-08-03,eng,0,1,136,4chan
2021-08-03,eng,1,0,1,4chan
2021-08-03,eng,1,1,12,4chan
2021-08-04,eng,0,0,2,4chan
2021-08-04,eng,0,1,160,4chan
2021-08-04,eng,1,1,13,4chan
2021-08-05,eng,0,1,6,4chan
2021-08-05,eng,1,1,1,4chan
