date,lang,label_GR,v2_NWO,counts,platform
2018-11-24,eng,0,0,1,4chan
2018-11-24,eng,0,1,43,4chan
2018-11-24,eng,1,1,6,4chan
2018-11-25,eng,0,1,97,4chan
2018-11-25,eng,1,1,13,4chan
2018-11-26,eng,0,1,108,4chan
2018-11-26,eng,1,0,1,4chan
2018-11-26,eng,1,1,5,4chan
2018-11-27,eng,0,1,80,4chan
2018-11-27,eng,1,1,8,4chan
2018-11-28,eng,0,1,110,4chan
2018-11-28,eng,1,1,19,4chan
2018-11-29,eng,0,1,113,4chan
2018-11-29,eng,1,1,16,4chan
2018-11-30,eng,0,0,1,4chan
2018-11-30,eng,0,1,98,4chan
2018-11-30,eng,1,1,13,4chan
2018-12-01,eng,0,1,226,4chan
2018-12-01,eng,1,1,26,4chan
2018-12-02,eng,0,1,212,4chan
2018-12-02,eng,1,1,22,4chan
2018-12-03,eng,0,1,271,4chan
2018-12-03,eng,1,0,1,4chan
2018-12-03,eng,1,1,23,4chan
2018-12-04,eng,0,1,234,4chan
2018-12-04,eng,1,1,26,4chan
2018-12-05,eng,0,1,210,4chan
2018-12-05,eng,1,1,23,4chan
2018-12-06,eng,0,1,171,4chan
2018-12-06,eng,1,1,19,4chan
2018-12-07,eng,0,1,195,4chan
2018-12-07,eng,1,1,19,4chan
2018-12-08,eng,0,1,220,4chan
2018-12-08,eng,1,1,23,4chan
2018-12-09,eng,0,1,191,4chan
2018-12-09,eng,1,1,24,4chan
2018-12-10,eng,0,1,198,4chan
2018-12-10,eng,1,1,16,4chan
2018-12-11,eng,0,1,201,4chan
2018-12-11,eng,1,1,21,4chan
2018-12-12,eng,0,1,184,4chan
2018-12-12,eng,1,1,18,4chan
2018-12-13,eng,0,1,109,4chan
2018-12-13,eng,1,1,11,4chan
2018-12-14,eng,0,1,118,4chan
2018-12-14,eng,1,1,10,4chan
2018-12-15,eng,0,1,92,4chan
2018-12-15,eng,1,1,15,4chan
2018-12-16,eng,0,1,136,4chan
2018-12-16,eng,1,1,15,4chan
2018-12-17,eng,0,1,125,4chan
2018-12-17,eng,1,1,25,4chan
2018-12-18,eng,0,1,161,4chan
2018-12-18,eng,1,1,12,4chan
2018-12-19,eng,0,1,70,4chan
2018-12-19,eng,1,1,5,4chan
2018-12-20,eng,0,1,109,4chan
2018-12-20,eng,1,1,21,4chan
2018-12-21,eng,0,1,147,4chan
2018-12-21,eng,1,1,11,4chan
2018-12-22,eng,0,1,115,4chan
2018-12-22,eng,1,1,5,4chan
2018-12-23,eng,0,1,95,4chan
2018-12-23,eng,1,1,13,4chan
2018-12-24,eng,0,0,1,4chan
2018-12-24,eng,0,1,88,4chan
2018-12-24,eng,1,1,7,4chan
2018-12-25,eng,0,1,41,4chan
2018-12-25,eng,1,1,6,4chan
2018-12-26,eng,0,1,66,4chan
2018-12-26,eng,1,1,2,4chan
2018-12-27,eng,0,1,75,4chan
2018-12-27,eng,1,1,9,4chan
2018-12-28,eng,0,1,81,4chan
2018-12-28,eng,1,1,10,4chan
2018-12-29,eng,0,1,79,4chan
2018-12-29,eng,1,1,8,4chan
2018-12-30,eng,0,1,63,4chan
2018-12-30,eng,1,1,4,4chan
2018-12-31,eng,0,1,54,4chan
2018-12-31,eng,1,1,17,4chan
2019-01-01,eng,0,1,70,4chan
2019-01-01,eng,1,1,12,4chan
2019-01-02,eng,0,1,106,4chan
2019-01-02,eng,1,1,11,4chan
2019-01-03,eng,0,1,70,4chan
2019-01-03,eng,1,1,14,4chan
2019-01-04,eng,0,1,84,4chan
2019-01-04,eng,1,1,12,4chan
2019-01-05,eng,0,1,114,4chan
2019-01-05,eng,1,1,7,4chan
2019-01-06,eng,0,1,99,4chan
2019-01-06,eng,1,1,14,4chan
