date,lang,label_GR,v2_NWO,counts,platform
2016-10-30,eng,0,1,228,4chan
2016-10-30,eng,1,1,20,4chan
2016-10-31,eng,0,1,225,4chan
2016-10-31,eng,1,1,15,4chan
2016-11-01,eng,0,1,193,4chan
2016-11-01,eng,1,1,11,4chan
2016-11-02,eng,0,1,233,4chan
2016-11-02,eng,1,1,7,4chan
2016-11-03,eng,0,1,260,4chan
2016-11-03,eng,1,1,15,4chan
2016-11-04,eng,0,1,264,4chan
2016-11-04,eng,1,1,18,4chan
2016-11-05,eng,0,1,247,4chan
2016-11-05,eng,1,1,26,4chan
2016-11-06,eng,0,1,213,4chan
2016-11-06,eng,1,1,13,4chan
2016-11-07,eng,0,1,305,4chan
2016-11-07,eng,1,1,24,4chan
2016-11-08,eng,0,1,314,4chan
2016-11-08,eng,1,1,16,4chan
2016-11-09,eng,0,1,591,4chan
2016-11-09,eng,1,1,24,4chan
2016-11-10,eng,0,1,451,4chan
2016-11-10,eng,1,1,23,4chan
2016-11-11,eng,0,1,294,4chan
2016-11-11,eng,1,1,15,4chan
2016-11-12,eng,0,1,290,4chan
2016-11-12,eng,1,1,21,4chan
2016-11-13,eng,0,1,297,4chan
2016-11-13,eng,1,1,17,4chan
2016-11-14,eng,0,1,241,4chan
2016-11-14,eng,1,1,17,4chan
2016-11-15,eng,0,1,281,4chan
2016-11-15,eng,1,1,23,4chan
2016-11-16,eng,0,1,186,4chan
2016-11-16,eng,1,1,18,4chan
2016-11-17,eng,0,1,216,4chan
2016-11-17,eng,1,1,9,4chan
2016-11-18,eng,0,1,279,4chan
2016-11-18,eng,1,1,21,4chan
2016-11-19,eng,0,1,213,4chan
2016-11-19,eng,1,1,21,4chan
2016-11-20,eng,0,1,244,4chan
2016-11-20,eng,1,1,28,4chan
2016-11-21,eng,0,1,246,4chan
2016-11-21,eng,1,1,15,4chan
2016-11-22,eng,0,1,274,4chan
2016-11-22,eng,1,1,27,4chan
2016-11-23,eng,0,1,273,4chan
2016-11-23,eng,1,1,29,4chan
2016-11-24,eng,0,1,156,4chan
2016-11-24,eng,1,1,11,4chan
2016-11-25,eng,0,1,145,4chan
2016-11-25,eng,1,1,20,4chan
2016-11-26,eng,0,1,218,4chan
2016-11-26,eng,1,1,16,4chan
2016-11-27,eng,0,1,207,4chan
2016-11-27,eng,1,1,13,4chan
2016-11-28,eng,0,1,151,4chan
2016-11-28,eng,1,1,14,4chan
2016-11-29,eng,0,1,204,4chan
2016-11-29,eng,1,1,18,4chan
2016-11-30,eng,0,1,195,4chan
2016-11-30,eng,1,1,25,4chan
2016-12-01,eng,0,1,178,4chan
2016-12-01,eng,1,1,9,4chan
2016-12-02,eng,0,1,156,4chan
2016-12-02,eng,1,1,23,4chan
2016-12-03,eng,0,1,156,4chan
2016-12-03,eng,1,1,12,4chan
2016-12-04,eng,0,1,177,4chan
2016-12-04,eng,1,1,20,4chan
2016-12-05,eng,0,0,1,4chan
2016-12-05,eng,0,1,194,4chan
2016-12-05,eng,1,1,30,4chan
2016-12-06,eng,0,1,133,4chan
2016-12-06,eng,1,1,23,4chan
2016-12-07,eng,0,1,131,4chan
2016-12-07,eng,1,1,20,4chan
2016-12-08,eng,0,1,11,4chan
