date,lang,label_GR,v2_NWO,counts,platform
2013-11-29,eng,0,0,7,4chan
2013-11-29,eng,0,1,1,4chan
2013-11-29,eng,1,0,7,4chan
2013-11-29,eng,1,1,2,4chan
2013-11-30,eng,0,0,16,4chan
2013-11-30,eng,0,1,2,4chan
2013-11-30,eng,1,0,39,4chan
2013-11-30,eng,1,1,3,4chan
2013-12-01,eng,0,0,19,4chan
2013-12-01,eng,0,1,4,4chan
2013-12-01,eng,1,0,86,4chan
2013-12-01,eng,1,1,1,4chan
2013-12-02,eng,0,0,21,4chan
2013-12-02,eng,0,1,3,4chan
2013-12-02,eng,1,0,60,4chan
2013-12-02,eng,1,1,2,4chan
2013-12-03,eng,0,0,48,4chan
2013-12-03,eng,0,1,5,4chan
2013-12-03,eng,1,0,59,4chan
2013-12-03,eng,1,1,1,4chan
2013-12-04,eng,0,0,33,4chan
2013-12-04,eng,0,1,1,4chan
2013-12-04,eng,1,0,42,4chan
2013-12-05,eng,0,0,33,4chan
2013-12-05,eng,0,1,3,4chan
2013-12-05,eng,1,0,68,4chan
2013-12-05,eng,1,1,1,4chan
2013-12-06,eng,0,0,32,4chan
2013-12-06,eng,0,1,4,4chan
2013-12-06,eng,1,0,104,4chan
2013-12-06,eng,1,1,2,4chan
2013-12-07,eng,0,0,37,4chan
2013-12-07,eng,0,1,1,4chan
2013-12-07,eng,1,0,51,4chan
2013-12-07,eng,1,1,6,4chan
2013-12-08,eng,0,0,44,4chan
2013-12-08,eng,0,1,2,4chan
2013-12-08,eng,1,0,64,4chan
2013-12-08,eng,1,1,3,4chan
2013-12-09,eng,0,0,48,4chan
2013-12-09,eng,0,1,4,4chan
2013-12-09,eng,1,0,65,4chan
2013-12-09,eng,1,1,3,4chan
2013-12-10,eng,0,0,25,4chan
2013-12-10,eng,1,0,60,4chan
2013-12-10,eng,1,1,1,4chan
2013-12-11,eng,0,0,25,4chan
2013-12-11,eng,0,1,3,4chan
2013-12-11,eng,1,0,52,4chan
2013-12-11,eng,1,1,1,4chan
2013-12-12,eng,0,0,27,4chan
2013-12-12,eng,0,1,2,4chan
2013-12-12,eng,1,0,29,4chan
2013-12-13,eng,0,0,18,4chan
2013-12-13,eng,0,1,1,4chan
2013-12-13,eng,1,0,50,4chan
2013-12-13,eng,1,1,2,4chan
2013-12-14,eng,0,0,17,4chan
2013-12-14,eng,1,0,42,4chan
2013-12-14,eng,1,1,1,4chan
2013-12-15,eng,0,0,25,4chan
2013-12-15,eng,0,1,2,4chan
2013-12-15,eng,1,0,27,4chan
2013-12-15,eng,1,1,1,4chan
2013-12-16,eng,0,0,19,4chan
2013-12-16,eng,0,1,4,4chan
2013-12-16,eng,1,0,51,4chan
2013-12-16,eng,1,1,4,4chan
2013-12-17,eng,0,0,19,4chan
2013-12-17,eng,0,1,1,4chan
2013-12-17,eng,1,0,51,4chan
2013-12-18,eng,0,0,29,4chan
