date,lang,label_GR,v2_NWO,counts,platform
2016-05-10,eng,0,1,84,4chan
2016-05-10,eng,1,1,16,4chan
2016-05-11,eng,0,1,75,4chan
2016-05-11,eng,1,1,5,4chan
2016-05-12,eng,0,1,92,4chan
2016-05-12,eng,1,1,11,4chan
2016-05-13,eng,0,1,133,4chan
2016-05-13,eng,1,1,8,4chan
2016-05-14,eng,0,1,115,4chan
2016-05-14,eng,1,1,18,4chan
2016-05-15,eng,0,0,1,4chan
2016-05-15,eng,0,1,120,4chan
2016-05-15,eng,1,1,16,4chan
2016-05-16,eng,0,1,101,4chan
2016-05-16,eng,1,1,13,4chan
2016-05-17,eng,0,1,119,4chan
2016-05-17,eng,1,1,12,4chan
2016-05-18,eng,0,1,88,4chan
2016-05-18,eng,1,1,11,4chan
2016-05-19,eng,0,1,88,4chan
2016-05-19,eng,1,1,6,4chan
2016-05-20,eng,0,1,92,4chan
2016-05-20,eng,1,1,10,4chan
2016-05-21,eng,0,1,78,4chan
2016-05-21,eng,1,1,12,4chan
2016-05-22,eng,0,1,109,4chan
2016-05-22,eng,1,1,17,4chan
2016-05-23,eng,0,1,111,4chan
2016-05-23,eng,1,0,1,4chan
2016-05-23,eng,1,1,8,4chan
2016-05-24,eng,0,1,132,4chan
2016-05-24,eng,1,1,9,4chan
2016-05-25,eng,0,1,132,4chan
2016-05-25,eng,1,1,9,4chan
2016-05-26,eng,0,1,123,4chan
2016-05-26,eng,1,1,10,4chan
2016-05-27,eng,0,1,78,4chan
2016-05-27,eng,1,1,11,4chan
2016-05-28,eng,0,1,82,4chan
2016-05-28,eng,1,1,6,4chan
2016-05-29,eng,0,1,89,4chan
2016-05-29,eng,1,1,9,4chan
2016-05-30,eng,0,1,143,4chan
2016-05-30,eng,1,1,13,4chan
2016-05-31,eng,0,1,113,4chan
2016-05-31,eng,1,1,11,4chan
2016-06-01,eng,0,1,122,4chan
2016-06-01,eng,1,1,13,4chan
2016-06-02,eng,0,1,84,4chan
2016-06-02,eng,1,1,9,4chan
2016-06-03,eng,0,1,97,4chan
2016-06-03,eng,1,1,10,4chan
2016-06-04,eng,0,1,106,4chan
2016-06-04,eng,1,1,12,4chan
2016-06-05,eng,0,1,98,4chan
2016-06-05,eng,1,1,9,4chan
2016-06-06,eng,0,1,90,4chan
2016-06-06,eng,1,1,9,4chan
2016-06-07,eng,0,1,111,4chan
2016-06-07,eng,1,1,9,4chan
2016-06-08,eng,0,1,125,4chan
2016-06-08,eng,1,1,10,4chan
2016-06-09,eng,0,1,90,4chan
2016-06-09,eng,1,1,7,4chan
2016-06-10,eng,0,1,146,4chan
2016-06-10,eng,1,1,7,4chan
2016-06-11,eng,0,1,134,4chan
2016-06-11,eng,1,1,16,4chan
2016-06-12,eng,0,1,98,4chan
2016-06-12,eng,1,1,20,4chan
2016-06-13,eng,0,1,80,4chan
2016-06-13,eng,1,1,20,4chan
2016-06-14,eng,0,1,121,4chan
2016-06-14,eng,1,1,9,4chan
2016-06-15,eng,0,1,114,4chan
2016-06-15,eng,1,1,15,4chan
2016-06-16,eng,0,1,128,4chan
2016-06-16,eng,1,1,15,4chan
2016-06-17,eng,0,1,150,4chan
2016-06-17,eng,1,1,16,4chan
2016-06-18,eng,0,1,141,4chan
2016-06-18,eng,1,1,18,4chan
2016-06-19,eng,0,1,105,4chan
2016-06-19,eng,1,1,13,4chan
2016-06-20,eng,0,1,150,4chan
2016-06-20,eng,1,1,11,4chan
2016-06-21,eng,0,1,131,4chan
2016-06-21,eng,1,1,10,4chan
2016-06-22,eng,0,1,147,4chan
2016-06-22,eng,1,1,17,4chan
2016-06-23,eng,0,1,190,4chan
2016-06-23,eng,1,1,17,4chan
2016-06-24,eng,0,1,752,4chan
2016-06-24,eng,1,1,34,4chan
2016-06-25,eng,0,1,314,4chan
2016-06-25,eng,1,1,35,4chan
2016-06-26,eng,0,1,297,4chan
2016-06-26,eng,1,1,29,4chan
2016-06-27,eng,0,1,211,4chan
2016-06-27,eng,1,1,16,4chan
2016-06-28,eng,0,1,201,4chan
2016-06-28,eng,1,1,20,4chan
2016-06-29,eng,0,1,212,4chan
2016-06-29,eng,1,1,32,4chan
2016-06-30,eng,0,1,202,4chan
2016-06-30,eng,1,1,21,4chan
2016-07-01,eng,0,1,147,4chan
2016-07-01,eng,1,1,13,4chan
2016-07-02,eng,0,1,135,4chan
2016-07-02,eng,1,1,13,4chan
2016-07-03,eng,0,1,145,4chan
2016-07-03,eng,1,1,14,4chan
2016-07-04,eng,0,1,180,4chan
2016-07-04,eng,1,1,14,4chan
2016-07-05,eng,0,1,124,4chan
2016-07-05,eng,1,1,29,4chan
2016-07-06,eng,0,1,157,4chan
2016-07-06,eng,1,1,20,4chan
2016-07-07,eng,0,1,127,4chan
2016-07-07,eng,1,1,8,4chan
2016-07-08,eng,0,1,105,4chan
2016-07-08,eng,1,1,19,4chan
2016-07-09,eng,0,1,117,4chan
2016-07-09,eng,1,1,22,4chan
2016-07-10,eng,0,1,123,4chan
2016-07-10,eng,1,1,12,4chan
2016-07-11,eng,0,1,127,4chan
2016-07-11,eng,1,1,16,4chan
2016-07-12,eng,0,1,135,4chan
2016-07-12,eng,1,1,13,4chan
2016-07-13,eng,0,1,187,4chan
2016-07-13,eng,1,1,14,4chan
2016-07-14,eng,0,1,16,4chan
2016-07-14,eng,1,1,1,4chan
