date,lang,label_GR,v2_NWO,counts,platform
2012-12-26,eng,0,0,73,twitter
2012-12-26,eng,0,1,86,twitter
2012-12-26,eng,1,0,3,twitter
2012-12-26,eng,1,1,4,twitter
2012-12-27,eng,0,0,249,twitter
2012-12-27,eng,0,1,303,twitter
2012-12-27,eng,1,0,5,twitter
2012-12-27,eng,1,1,9,twitter
2012-12-28,eng,0,0,208,twitter
2012-12-28,eng,0,1,188,twitter
2012-12-28,eng,1,0,5,twitter
2012-12-28,eng,1,1,4,twitter
2012-12-29,eng,0,0,243,twitter
2012-12-29,eng,0,1,261,twitter
2012-12-29,eng,1,0,3,twitter
2012-12-29,eng,1,1,5,twitter
2012-12-30,eng,0,0,218,twitter
2012-12-30,eng,0,1,231,twitter
2012-12-30,eng,1,0,1,twitter
2012-12-30,eng,1,1,4,twitter
2012-12-31,eng,0,0,285,twitter
2012-12-31,eng,0,1,186,twitter
2012-12-31,eng,1,0,2,twitter
2012-12-31,eng,1,1,8,twitter
2013-01-01,eng,0,0,293,twitter
2013-01-01,eng,0,1,181,twitter
2013-01-01,eng,1,0,9,twitter
2013-01-01,eng,1,1,5,twitter
2013-01-02,eng,0,0,260,twitter
2013-01-02,eng,0,1,214,twitter
2013-01-02,eng,1,0,5,twitter
2013-01-02,eng,1,1,8,twitter
2013-01-03,eng,0,0,263,twitter
2013-01-03,eng,0,1,217,twitter
2013-01-03,eng,1,0,7,twitter
2013-01-03,eng,1,1,7,twitter
2013-01-04,eng,0,0,278,twitter
2013-01-04,eng,0,1,250,twitter
2013-01-04,eng,1,0,6,twitter
2013-01-04,eng,1,1,7,twitter
2013-01-05,eng,0,0,246,twitter
2013-01-05,eng,0,1,205,twitter
2013-01-05,eng,1,0,7,twitter
2013-01-05,eng,1,1,4,twitter
2013-01-06,eng,0,0,205,twitter
2013-01-06,eng,0,1,199,twitter
2013-01-06,eng,1,0,6,twitter
2013-01-06,eng,1,1,13,twitter
2013-01-15,eng,0,0,250,twitter
2013-01-15,eng,0,1,246,twitter
2013-01-15,eng,1,0,5,twitter
2013-01-15,eng,1,1,6,twitter
2013-01-16,eng,0,0,243,twitter
2013-01-16,eng,0,1,194,twitter
2013-01-16,eng,1,0,10,twitter
2013-01-16,eng,1,1,8,twitter
2013-01-17,eng,0,0,224,twitter
2013-01-17,eng,0,1,251,twitter
2013-01-17,eng,1,0,5,twitter
2013-01-17,eng,1,1,6,twitter
2013-01-18,eng,0,0,290,twitter
2013-01-18,eng,0,1,208,twitter
2013-01-18,eng,1,0,10,twitter
2013-01-18,eng,1,1,10,twitter
2013-01-19,eng,0,0,238,twitter
2013-01-19,eng,0,1,300,twitter
2013-01-19,eng,1,0,8,twitter
2013-01-19,eng,1,1,11,twitter
2013-01-20,eng,0,0,192,twitter
2013-01-20,eng,0,1,189,twitter
2013-01-20,eng,1,0,12,twitter
2013-01-20,eng,1,1,4,twitter
2013-01-21,eng,0,0,238,twitter
2013-01-21,eng,0,1,233,twitter
2013-01-21,eng,1,0,7,twitter
2013-01-21,eng,1,1,8,twitter
2013-01-22,eng,0,0,260,twitter
2013-01-22,eng,0,1,212,twitter
2013-01-22,eng,1,0,11,twitter
2013-01-22,eng,1,1,4,twitter
2013-01-23,eng,0,0,235,twitter
2013-01-23,eng,0,1,251,twitter
2013-01-23,eng,1,0,5,twitter
2013-01-23,eng,1,1,8,twitter
2013-01-24,eng,0,0,63,twitter
2013-01-24,eng,0,1,64,twitter
2013-01-24,eng,1,0,2,twitter
