date,lang,label_GR,v2_NWO,counts,platform
2020-06-29,ger,0,0,29,twitter
2020-06-29,ger,0,1,15,twitter
2020-06-29,ger,1,0,17,twitter
2020-06-29,ger,1,1,1,twitter
2020-06-30,ger,0,0,69,twitter
2020-06-30,ger,0,1,54,twitter
2020-06-30,ger,1,0,54,twitter
2020-06-30,ger,1,1,5,twitter
2020-07-01,ger,0,0,79,twitter
2020-07-01,ger,0,1,29,twitter
2020-07-01,ger,1,0,50,twitter
2020-07-01,ger,1,1,2,twitter
2020-07-02,ger,0,0,52,twitter
2020-07-02,ger,0,1,29,twitter
2020-07-02,ger,1,0,39,twitter
2020-07-02,ger,1,1,2,twitter
2020-07-03,ger,0,0,61,twitter
2020-07-03,ger,0,1,29,twitter
2020-07-03,ger,1,0,40,twitter
2020-07-03,ger,1,1,2,twitter
2020-07-04,ger,0,0,55,twitter
2020-07-04,ger,0,1,41,twitter
2020-07-04,ger,1,0,52,twitter
2020-07-04,ger,1,1,1,twitter
2020-07-05,ger,0,0,57,twitter
2020-07-05,ger,0,1,48,twitter
2020-07-05,ger,1,0,64,twitter
2020-07-05,ger,1,1,4,twitter
2020-07-06,ger,0,0,71,twitter
2020-07-06,ger,0,1,34,twitter
2020-07-06,ger,1,0,42,twitter
2020-07-06,ger,1,1,3,twitter
2020-07-07,ger,0,0,91,twitter
2020-07-07,ger,0,1,38,twitter
2020-07-07,ger,1,0,42,twitter
2020-07-07,ger,1,1,3,twitter
2020-07-08,ger,0,0,58,twitter
2020-07-08,ger,0,1,42,twitter
2020-07-08,ger,1,0,49,twitter
2020-07-08,ger,1,1,2,twitter
2020-07-09,ger,0,0,78,twitter
2020-07-09,ger,0,1,41,twitter
2020-07-09,ger,1,0,58,twitter
2020-07-09,ger,1,1,1,twitter
2020-07-10,ger,0,0,79,twitter
2020-07-10,ger,0,1,30,twitter
2020-07-10,ger,1,0,114,twitter
2020-07-10,ger,1,1,1,twitter
2020-07-11,ger,0,0,63,twitter
2020-07-11,ger,0,1,30,twitter
2020-07-11,ger,1,0,107,twitter
2020-07-11,ger,1,1,2,twitter
2020-07-12,ger,0,0,67,twitter
2020-07-12,ger,0,1,37,twitter
2020-07-12,ger,1,0,62,twitter
2020-07-12,ger,1,1,2,twitter
2020-07-13,ger,0,0,71,twitter
2020-07-13,ger,0,1,27,twitter
2020-07-13,ger,1,0,57,twitter
2020-07-13,ger,1,1,2,twitter
2020-07-14,ger,0,0,73,twitter
2020-07-14,ger,0,1,30,twitter
2020-07-14,ger,1,0,39,twitter
2020-07-14,ger,1,1,1,twitter
2020-07-15,ger,0,0,69,twitter
2020-07-15,ger,0,1,40,twitter
2020-07-15,ger,1,0,37,twitter
2020-07-15,ger,1,1,1,twitter
2020-07-16,ger,0,0,83,twitter
2020-07-16,ger,0,1,39,twitter
2020-07-16,ger,1,0,39,twitter
2020-07-16,ger,1,1,2,twitter
2020-07-17,ger,0,0,83,twitter
2020-07-17,ger,0,1,51,twitter
2020-07-17,ger,1,0,53,twitter
2020-07-17,ger,1,1,1,twitter
2020-07-18,ger,0,0,72,twitter
2020-07-18,ger,0,1,31,twitter
2020-07-18,ger,1,0,82,twitter
2020-07-18,ger,1,1,3,twitter
2020-07-19,ger,0,0,76,twitter
2020-07-19,ger,0,1,42,twitter
2020-07-19,ger,1,0,75,twitter
2020-07-20,ger,0,0,74,twitter
2020-07-20,ger,0,1,105,twitter
2020-07-20,ger,1,0,38,twitter
2020-07-20,ger,1,1,7,twitter
2020-07-21,ger,0,0,69,twitter
2020-07-21,ger,0,1,75,twitter
2020-07-21,ger,1,0,59,twitter
2020-07-21,ger,1,1,4,twitter
2020-07-22,ger,0,0,75,twitter
2020-07-22,ger,0,1,76,twitter
2020-07-22,ger,1,0,54,twitter
2020-07-22,ger,1,1,1,twitter
2020-07-23,ger,0,0,67,twitter
2020-07-23,ger,0,1,95,twitter
2020-07-23,ger,1,0,59,twitter
2020-07-23,ger,1,1,4,twitter
2020-07-24,ger,0,0,51,twitter
2020-07-24,ger,0,1,79,twitter
2020-07-24,ger,1,0,96,twitter
2020-07-24,ger,1,1,5,twitter
2020-07-25,ger,0,0,55,twitter
2020-07-25,ger,0,1,74,twitter
2020-07-25,ger,1,0,60,twitter
2020-07-25,ger,1,1,4,twitter
2020-07-26,ger,0,0,46,twitter
2020-07-26,ger,0,1,62,twitter
2020-07-26,ger,1,0,57,twitter
2020-07-26,ger,1,1,2,twitter
2020-07-27,ger,0,0,54,twitter
2020-07-27,ger,0,1,90,twitter
2020-07-27,ger,1,0,68,twitter
2020-07-27,ger,1,1,7,twitter
2020-07-28,ger,0,0,73,twitter
2020-07-28,ger,0,1,97,twitter
2020-07-28,ger,1,0,52,twitter
2020-07-28,ger,1,1,5,twitter
2020-07-29,ger,0,0,64,twitter
2020-07-29,ger,0,1,76,twitter
2020-07-29,ger,1,0,52,twitter
2020-07-29,ger,1,1,4,twitter
2020-07-30,ger,0,0,87,twitter
2020-07-30,ger,0,1,151,twitter
2020-07-30,ger,1,0,70,twitter
2020-07-30,ger,1,1,21,twitter
2020-07-31,ger,0,0,70,twitter
2020-07-31,ger,0,1,55,twitter
2020-07-31,ger,1,0,63,twitter
2020-07-31,ger,1,1,8,twitter
2020-08-01,ger,0,0,87,twitter
2020-08-01,ger,0,1,55,twitter
2020-08-01,ger,1,0,53,twitter
2020-08-01,ger,1,1,6,twitter
2020-08-02,ger,0,0,71,twitter
2020-08-02,ger,0,1,56,twitter
2020-08-02,ger,1,0,25,twitter
2020-08-03,ger,0,0,90,twitter
2020-08-03,ger,0,1,73,twitter
2020-08-03,ger,1,0,19,twitter
2020-08-03,ger,1,1,1,twitter
2020-08-04,ger,0,0,66,twitter
2020-08-04,ger,0,1,82,twitter
2020-08-04,ger,1,0,39,twitter
2020-08-04,ger,1,1,3,twitter
2020-08-05,ger,0,0,58,twitter
2020-08-05,ger,0,1,148,twitter
2020-08-05,ger,1,0,49,twitter
2020-08-05,ger,1,1,10,twitter
2020-08-06,ger,0,0,65,twitter
2020-08-06,ger,0,1,45,twitter
2020-08-06,ger,1,0,55,twitter
2020-08-06,ger,1,1,3,twitter
2020-08-07,ger,0,0,69,twitter
2020-08-07,ger,0,1,43,twitter
2020-08-07,ger,1,0,44,twitter
2020-08-07,ger,1,1,2,twitter
2020-08-08,ger,0,0,64,twitter
2020-08-08,ger,0,1,72,twitter
2020-08-08,ger,1,0,46,twitter
2020-08-08,ger,1,1,3,twitter
2020-08-09,ger,0,0,67,twitter
2020-08-09,ger,0,1,57,twitter
2020-08-09,ger,1,0,36,twitter
2020-08-09,ger,1,1,2,twitter
2020-08-10,ger,0,0,82,twitter
2020-08-10,ger,0,1,85,twitter
2020-08-10,ger,1,0,42,twitter
2020-08-10,ger,1,1,3,twitter
2020-08-11,ger,0,0,86,twitter
2020-08-11,ger,0,1,98,twitter
2020-08-11,ger,1,0,85,twitter
2020-08-11,ger,1,1,5,twitter
2020-08-12,ger,0,0,68,twitter
2020-08-12,ger,0,1,89,twitter
2020-08-12,ger,1,0,86,twitter
2020-08-12,ger,1,1,5,twitter
2020-08-13,ger,0,0,63,twitter
2020-08-13,ger,0,1,57,twitter
2020-08-13,ger,1,0,61,twitter
2020-08-13,ger,1,1,1,twitter
2020-08-14,ger,0,0,84,twitter
2020-08-14,ger,0,1,139,twitter
2020-08-14,ger,1,0,56,twitter
2020-08-14,ger,1,1,2,twitter
2020-08-15,ger,0,0,51,twitter
2020-08-15,ger,0,1,71,twitter
2020-08-15,ger,1,0,54,twitter
2020-08-15,ger,1,1,3,twitter
2020-08-16,ger,0,0,63,twitter
2020-08-16,ger,0,1,47,twitter
2020-08-16,ger,1,0,47,twitter
2020-08-17,ger,0,0,78,twitter
2020-08-17,ger,0,1,101,twitter
2020-08-17,ger,1,0,50,twitter
2020-08-17,ger,1,1,3,twitter
2020-08-18,ger,0,0,107,twitter
2020-08-18,ger,0,1,112,twitter
2020-08-18,ger,1,0,39,twitter
2020-08-18,ger,1,1,3,twitter
2020-08-19,ger,0,0,94,twitter
2020-08-19,ger,0,1,89,twitter
2020-08-19,ger,1,0,49,twitter
2020-08-19,ger,1,1,4,twitter
2020-08-20,ger,0,0,22,twitter
2020-08-20,ger,0,1,11,twitter
2020-08-20,ger,1,0,14,twitter
2020-08-20,ger,1,1,1,twitter
