date,lang,label_GR,v2_NWO,counts,platform
2011-10-23,eng,0,0,5,twitter
2011-10-23,eng,0,1,10,twitter
2011-10-24,eng,0,0,239,twitter
2011-10-24,eng,0,1,330,twitter
2011-10-24,eng,1,0,14,twitter
2011-10-25,eng,0,0,132,twitter
2011-10-25,eng,0,1,344,twitter
2011-10-25,eng,1,0,3,twitter
2011-10-26,eng,0,0,90,twitter
2011-10-26,eng,0,1,412,twitter
2011-10-26,eng,1,0,4,twitter
2011-10-26,eng,1,1,2,twitter
2011-10-27,eng,0,0,126,twitter
2011-10-27,eng,0,1,404,twitter
2011-10-27,eng,1,0,2,twitter
2011-10-27,eng,1,1,5,twitter
2011-10-28,eng,0,0,166,twitter
2011-10-28,eng,0,1,322,twitter
2011-10-28,eng,1,0,3,twitter
2011-10-28,eng,1,1,5,twitter
2011-10-29,eng,0,0,148,twitter
2011-10-29,eng,0,1,337,twitter
2011-10-29,eng,1,0,2,twitter
2011-10-30,eng,0,0,136,twitter
2011-10-30,eng,0,1,298,twitter
2011-10-30,eng,1,0,1,twitter
2011-10-30,eng,1,1,3,twitter
2011-10-31,eng,0,0,149,twitter
2011-10-31,eng,0,1,358,twitter
2011-10-31,eng,1,1,5,twitter
2011-11-01,eng,0,0,169,twitter
2011-11-01,eng,0,1,311,twitter
2011-11-01,eng,1,0,3,twitter
2011-11-01,eng,1,1,3,twitter
2011-11-02,eng,0,0,84,twitter
2011-11-02,eng,0,1,197,twitter
2011-11-02,eng,1,0,1,twitter
2011-11-03,eng,0,0,182,twitter
2011-11-03,eng,0,1,451,twitter
2011-11-03,eng,1,0,1,twitter
2011-11-03,eng,1,1,1,twitter
2011-11-04,eng,0,0,178,twitter
2011-11-04,eng,0,1,388,twitter
2011-11-04,eng,1,0,1,twitter
2011-11-04,eng,1,1,5,twitter
2011-11-05,eng,0,0,106,twitter
2011-11-05,eng,0,1,313,twitter
2011-11-05,eng,1,0,2,twitter
2011-11-05,eng,1,1,2,twitter
2011-11-06,eng,0,0,68,twitter
2011-11-06,eng,0,1,264,twitter
2011-11-06,eng,1,0,2,twitter
2011-11-06,eng,1,1,1,twitter
2011-11-07,eng,0,0,51,twitter
2011-11-07,eng,0,1,280,twitter
2011-11-07,eng,1,0,5,twitter
2011-11-07,eng,1,1,1,twitter
2011-11-08,eng,0,0,114,twitter
2011-11-08,eng,0,1,375,twitter
2011-11-08,eng,1,1,3,twitter
2011-11-09,eng,0,0,40,twitter
2011-11-09,eng,0,1,498,twitter
2011-11-10,eng,0,0,87,twitter
2011-11-10,eng,0,1,349,twitter
2011-11-10,eng,1,0,2,twitter
2011-11-10,eng,1,1,3,twitter
2011-11-11,eng,0,0,190,twitter
2011-11-11,eng,0,1,492,twitter
2011-11-12,eng,0,0,102,twitter
2011-11-12,eng,0,1,423,twitter
2011-11-12,eng,1,0,1,twitter
2011-11-12,eng,1,1,1,twitter
2011-11-13,eng,0,0,72,twitter
2011-11-13,eng,0,1,122,twitter
2011-11-13,eng,1,1,1,twitter
