date,lang,label_GR,v2_NWO,counts,platform
2014-04-04,ger,0,0,44,twitter
2014-04-05,ger,0,0,31,twitter
2014-04-05,ger,1,0,1,twitter
2014-04-06,ger,0,0,10,twitter
2014-04-07,ger,0,0,34,twitter
2014-04-08,ger,0,0,31,twitter
2014-04-09,ger,0,0,28,twitter
2014-04-10,ger,0,0,31,twitter
2014-04-11,ger,0,0,26,twitter
2014-04-12,ger,0,0,14,twitter
2014-04-13,ger,0,0,8,twitter
2014-04-13,ger,0,1,1,twitter
2014-04-14,ger,0,0,34,twitter
2014-04-15,ger,0,0,24,twitter
2014-04-15,ger,1,0,1,twitter
2014-04-16,ger,0,0,21,twitter
2014-04-16,ger,1,0,1,twitter
2014-04-17,ger,0,0,20,twitter
2014-04-18,ger,0,0,19,twitter
2014-04-18,ger,0,1,1,twitter
2014-04-19,ger,0,0,20,twitter
2014-04-19,ger,1,0,1,twitter
2014-04-20,ger,0,0,13,twitter
2014-04-21,ger,0,0,16,twitter
2014-04-22,ger,0,0,18,twitter
2014-04-23,ger,0,0,19,twitter
2014-04-24,ger,0,0,32,twitter
2014-04-25,ger,0,0,32,twitter
2014-04-26,ger,0,0,41,twitter
2014-04-27,ger,0,0,18,twitter
2014-04-27,ger,0,1,3,twitter
2014-04-28,ger,0,0,18,twitter
2014-04-28,ger,0,1,1,twitter
2014-04-29,ger,0,0,23,twitter
2014-04-29,ger,0,1,1,twitter
2014-04-30,ger,0,0,24,twitter
2014-05-01,ger,0,0,14,twitter
2014-05-01,ger,0,1,1,twitter
2014-05-02,ger,0,0,27,twitter
2014-05-02,ger,0,1,1,twitter
2014-05-03,ger,0,0,20,twitter
2014-05-03,ger,0,1,1,twitter
2014-05-04,ger,0,0,23,twitter
2014-05-05,ger,0,0,17,twitter
2014-05-06,ger,0,0,19,twitter
2014-05-07,ger,0,0,29,twitter
2014-05-08,ger,0,0,25,twitter
2014-05-08,ger,1,0,1,twitter
2014-05-09,ger,0,0,21,twitter
2014-05-10,ger,0,0,11,twitter
2014-05-11,ger,0,0,15,twitter
2014-05-12,ger,0,0,31,twitter
2014-05-12,ger,0,1,1,twitter
2014-05-13,ger,0,0,19,twitter
2014-05-14,ger,0,0,19,twitter
2014-05-15,ger,0,0,17,twitter
2014-05-15,ger,1,0,1,twitter
2014-05-16,ger,0,0,12,twitter
2014-05-17,ger,0,0,10,twitter
2014-05-17,ger,0,1,1,twitter
2014-05-18,ger,0,0,24,twitter
2014-05-19,ger,0,0,18,twitter
2014-05-20,ger,0,0,23,twitter
2014-05-20,ger,0,1,1,twitter
2014-05-20,ger,1,0,1,twitter
2014-05-21,ger,0,0,48,twitter
2014-05-22,ger,0,0,54,twitter
2014-05-22,ger,0,1,1,twitter
2014-05-23,ger,0,0,16,twitter
2014-05-24,ger,0,0,19,twitter
2014-05-25,ger,0,0,14,twitter
2014-05-26,ger,0,0,18,twitter
2014-05-27,ger,0,0,37,twitter
2014-05-28,ger,0,0,31,twitter
2014-05-28,ger,1,0,1,twitter
2014-05-29,ger,0,0,15,twitter
2014-05-29,ger,0,1,1,twitter
2014-05-30,ger,0,0,12,twitter
2014-05-31,ger,0,0,15,twitter
2014-06-01,ger,0,0,15,twitter
2014-06-02,ger,0,0,11,twitter
2014-06-02,ger,0,1,3,twitter
