date,lang,label_GR,v2_NWO,counts,platform
2012-10-14,ger,0,0,12,twitter
2012-10-14,ger,0,1,12,twitter
2012-10-14,ger,1,0,3,twitter
2012-10-14,ger,1,1,1,twitter
2012-10-15,ger,0,0,10,twitter
2012-10-15,ger,0,1,13,twitter
2012-10-15,ger,1,0,5,twitter
2012-10-16,ger,0,0,9,twitter
2012-10-16,ger,0,1,17,twitter
2012-10-16,ger,1,0,4,twitter
2012-10-17,ger,0,0,18,twitter
2012-10-17,ger,0,1,11,twitter
2012-10-17,ger,1,0,3,twitter
2012-10-18,ger,0,0,90,twitter
2012-10-18,ger,0,1,16,twitter
2012-10-18,ger,1,0,8,twitter
2012-10-19,ger,0,0,19,twitter
2012-10-19,ger,0,1,20,twitter
2012-10-19,ger,1,0,23,twitter
2012-10-20,ger,0,0,13,twitter
2012-10-20,ger,0,1,13,twitter
2012-10-20,ger,1,0,5,twitter
2012-10-21,ger,0,0,8,twitter
2012-10-21,ger,0,1,14,twitter
2012-10-21,ger,1,0,14,twitter
2012-10-21,ger,1,1,2,twitter
2012-10-22,ger,0,0,22,twitter
2012-10-22,ger,0,1,19,twitter
2012-10-22,ger,1,0,9,twitter
2012-10-22,ger,1,1,3,twitter
2012-10-23,ger,0,0,22,twitter
2012-10-23,ger,0,1,21,twitter
2012-10-23,ger,1,0,5,twitter
2012-10-24,ger,0,0,11,twitter
2012-10-24,ger,0,1,13,twitter
2012-10-24,ger,1,0,5,twitter
2012-10-25,ger,0,0,17,twitter
2012-10-25,ger,0,1,10,twitter
2012-10-25,ger,1,0,12,twitter
2012-10-25,ger,1,1,1,twitter
2012-10-26,ger,0,0,17,twitter
2012-10-26,ger,0,1,18,twitter
2012-10-26,ger,1,0,17,twitter
2012-10-27,ger,0,0,23,twitter
2012-10-27,ger,0,1,16,twitter
2012-10-27,ger,1,0,4,twitter
2012-10-28,ger,0,0,20,twitter
2012-10-28,ger,0,1,24,twitter
2012-10-28,ger,1,0,5,twitter
2012-10-28,ger,1,1,1,twitter
