date,lang,label_GR,v2_NWO,counts,platform
2021-04-14,eng,0,0,215,twitter
2021-04-14,eng,0,1,64,twitter
2021-04-14,eng,1,0,69,twitter
2021-04-14,eng,1,1,3,twitter
2021-04-15,eng,0,0,191,twitter
2021-04-15,eng,0,1,63,twitter
2021-04-15,eng,1,0,105,twitter
2021-04-15,eng,1,1,3,twitter
2021-04-16,eng,0,0,254,twitter
2021-04-16,eng,0,1,103,twitter
2021-04-16,eng,1,0,124,twitter
2021-04-16,eng,1,1,2,twitter
2021-04-17,eng,0,0,192,twitter
2021-04-17,eng,0,1,52,twitter
2021-04-17,eng,1,0,49,twitter
2021-04-17,eng,1,1,1,twitter
2021-04-18,eng,0,0,246,twitter
2021-04-18,eng,0,1,90,twitter
2021-04-18,eng,1,0,115,twitter
2021-04-18,eng,1,1,3,twitter
2021-04-19,eng,0,0,174,twitter
2021-04-19,eng,0,1,97,twitter
2021-04-19,eng,1,0,71,twitter
2021-04-20,eng,0,0,196,twitter
2021-04-20,eng,0,1,66,twitter
2021-04-20,eng,1,0,56,twitter
2021-04-20,eng,1,1,3,twitter
2021-04-21,eng,0,0,184,twitter
2021-04-21,eng,0,1,88,twitter
2021-04-21,eng,1,0,84,twitter
2021-04-21,eng,1,1,3,twitter
2021-04-22,eng,0,0,275,twitter
2021-04-22,eng,0,1,45,twitter
2021-04-22,eng,1,0,69,twitter
2021-04-22,eng,1,1,1,twitter
2021-04-23,eng,0,0,277,twitter
2021-04-23,eng,0,1,70,twitter
2021-04-23,eng,1,0,56,twitter
2021-04-23,eng,1,1,1,twitter
2021-04-24,eng,0,0,286,twitter
2021-04-24,eng,0,1,51,twitter
2021-04-24,eng,1,0,46,twitter
2021-04-25,eng,0,0,334,twitter
2021-04-25,eng,0,1,14,twitter
2021-04-25,eng,1,0,52,twitter
2021-04-26,eng,0,0,262,twitter
2021-04-26,eng,0,1,57,twitter
2021-04-26,eng,1,0,84,twitter
2021-04-26,eng,1,1,1,twitter
2021-04-27,eng,0,0,250,twitter
2021-04-27,eng,0,1,53,twitter
2021-04-27,eng,1,0,142,twitter
2021-04-28,eng,0,0,216,twitter
2021-04-28,eng,0,1,76,twitter
2021-04-28,eng,1,0,84,twitter
2021-04-28,eng,1,1,6,twitter
2021-04-29,eng,0,0,242,twitter
2021-04-29,eng,0,1,78,twitter
2021-04-29,eng,1,0,71,twitter
2021-04-29,eng,1,1,1,twitter
2021-04-30,eng,0,0,210,twitter
2021-04-30,eng,0,1,93,twitter
2021-04-30,eng,1,0,94,twitter
2021-04-30,eng,1,1,2,twitter
2021-05-01,eng,0,0,239,twitter
2021-05-01,eng,0,1,80,twitter
2021-05-01,eng,1,0,61,twitter
2021-05-02,eng,0,0,249,twitter
2021-05-02,eng,0,1,114,twitter
2021-05-02,eng,1,0,79,twitter
2021-05-02,eng,1,1,1,twitter
2021-05-03,eng,0,0,167,twitter
2021-05-03,eng,0,1,75,twitter
2021-05-03,eng,1,0,41,twitter
2021-05-03,eng,1,1,1,twitter
2021-05-04,eng,0,0,242,twitter
2021-05-04,eng,0,1,71,twitter
2021-05-04,eng,1,0,62,twitter
2021-05-04,eng,1,1,2,twitter
2021-05-05,eng,0,0,251,twitter
2021-05-05,eng,0,1,76,twitter
2021-05-05,eng,1,0,89,twitter
2021-05-05,eng,1,1,2,twitter
2021-05-06,eng,0,0,228,twitter
2021-05-06,eng,0,1,76,twitter
2021-05-06,eng,1,0,79,twitter
2021-05-06,eng,1,1,4,twitter
2021-05-07,eng,0,0,209,twitter
2021-05-07,eng,0,1,107,twitter
2021-05-07,eng,1,0,77,twitter
2021-05-07,eng,1,1,1,twitter
2021-05-08,eng,0,0,220,twitter
2021-05-08,eng,0,1,66,twitter
2021-05-08,eng,1,0,92,twitter
2021-05-09,eng,0,0,210,twitter
2021-05-09,eng,0,1,65,twitter
2021-05-09,eng,1,0,98,twitter
2021-05-09,eng,1,1,1,twitter
