date,lang,label_GR,v2_NWO,counts,platform
2021-11-10,ger,0,0,217,twitter
2021-11-10,ger,0,1,21,twitter
2021-11-10,ger,1,0,25,twitter
2021-11-10,ger,1,1,1,twitter
2021-11-11,ger,0,0,327,twitter
2021-11-11,ger,0,1,16,twitter
2021-11-11,ger,1,0,31,twitter
2021-11-12,ger,0,0,354,twitter
2021-11-12,ger,0,1,13,twitter
2021-11-12,ger,1,0,17,twitter
2021-11-13,ger,0,0,324,twitter
2021-11-13,ger,0,1,15,twitter
2021-11-13,ger,1,0,24,twitter
2021-11-14,ger,0,0,390,twitter
2021-11-14,ger,0,1,23,twitter
2021-11-14,ger,1,0,32,twitter
2021-11-15,ger,0,0,365,twitter
2021-11-15,ger,0,1,21,twitter
2021-11-15,ger,1,0,34,twitter
2021-11-15,ger,1,1,1,twitter
2021-11-16,ger,0,0,367,twitter
2021-11-16,ger,0,1,26,twitter
2021-11-16,ger,1,0,28,twitter
2021-11-17,ger,0,0,323,twitter
2021-11-17,ger,0,1,34,twitter
2021-11-17,ger,1,0,24,twitter
2021-11-17,ger,1,1,1,twitter
2021-11-18,ger,0,0,363,twitter
2021-11-18,ger,0,1,18,twitter
2021-11-18,ger,1,0,19,twitter
2021-11-19,ger,0,0,470,twitter
2021-11-19,ger,0,1,30,twitter
2021-11-19,ger,1,0,18,twitter
2021-11-20,ger,0,0,459,twitter
2021-11-20,ger,0,1,22,twitter
2021-11-20,ger,1,0,33,twitter
2021-11-21,ger,0,0,446,twitter
2021-11-21,ger,0,1,26,twitter
2021-11-21,ger,1,0,36,twitter
2021-11-21,ger,1,1,1,twitter
2021-11-22,ger,0,0,382,twitter
2021-11-22,ger,0,1,12,twitter
2021-11-22,ger,1,0,23,twitter
2021-11-23,ger,0,0,379,twitter
2021-11-23,ger,0,1,23,twitter
2021-11-23,ger,1,0,32,twitter
2021-11-24,ger,0,0,322,twitter
2021-11-24,ger,0,1,31,twitter
2021-11-24,ger,1,0,24,twitter
2021-11-24,ger,1,1,1,twitter
2021-11-25,ger,0,0,314,twitter
2021-11-25,ger,0,1,19,twitter
2021-11-25,ger,1,0,27,twitter
2021-11-26,ger,0,0,336,twitter
2021-11-26,ger,0,1,32,twitter
2021-11-26,ger,1,0,27,twitter
2021-11-27,ger,0,0,314,twitter
2021-11-27,ger,0,1,23,twitter
2021-11-27,ger,1,0,32,twitter
2021-11-28,ger,0,0,347,twitter
2021-11-28,ger,0,1,22,twitter
2021-11-28,ger,1,0,21,twitter
2021-11-29,ger,0,0,345,twitter
2021-11-29,ger,0,1,38,twitter
2021-11-29,ger,1,0,16,twitter
2021-11-30,ger,0,0,349,twitter
2021-11-30,ger,0,1,28,twitter
2021-11-30,ger,1,0,31,twitter
2021-12-01,ger,0,0,392,twitter
2021-12-01,ger,0,1,36,twitter
2021-12-01,ger,1,0,39,twitter
2021-12-02,ger,0,0,408,twitter
2021-12-02,ger,0,1,31,twitter
2021-12-02,ger,1,0,32,twitter
2021-12-03,ger,0,0,367,twitter
2021-12-03,ger,0,1,19,twitter
2021-12-03,ger,1,0,24,twitter
2021-12-04,ger,0,0,101,twitter
2021-12-04,ger,0,1,5,twitter
2021-12-04,ger,1,0,1,twitter
