date,lang,label_GR,v2_NWO,counts,platform
2018-03-16,eng,0,0,56,twitter
2018-03-16,eng,0,1,194,twitter
2018-03-16,eng,1,0,2,twitter
2018-03-16,eng,1,1,8,twitter
2018-03-17,eng,0,0,76,twitter
2018-03-17,eng,0,1,367,twitter
2018-03-17,eng,1,0,1,twitter
2018-03-17,eng,1,1,11,twitter
2018-03-18,eng,0,0,108,twitter
2018-03-18,eng,0,1,336,twitter
2018-03-18,eng,1,0,3,twitter
2018-03-18,eng,1,1,7,twitter
2018-03-19,eng,0,0,79,twitter
2018-03-19,eng,0,1,360,twitter
2018-03-19,eng,1,0,4,twitter
2018-03-19,eng,1,1,8,twitter
2018-03-20,eng,0,0,102,twitter
2018-03-20,eng,0,1,336,twitter
2018-03-20,eng,1,0,11,twitter
2018-03-20,eng,1,1,22,twitter
2018-03-21,eng,0,0,95,twitter
2018-03-21,eng,0,1,353,twitter
2018-03-21,eng,1,0,4,twitter
2018-03-21,eng,1,1,6,twitter
2018-03-22,eng,0,0,82,twitter
2018-03-22,eng,0,1,365,twitter
2018-03-22,eng,1,0,3,twitter
2018-03-22,eng,1,1,8,twitter
2018-03-23,eng,0,0,78,twitter
2018-03-23,eng,0,1,374,twitter
2018-03-23,eng,1,0,5,twitter
2018-03-23,eng,1,1,7,twitter
2018-03-24,eng,0,0,83,twitter
2018-03-24,eng,0,1,362,twitter
2018-03-24,eng,1,0,3,twitter
2018-03-24,eng,1,1,10,twitter
2018-03-25,eng,0,0,48,twitter
2018-03-25,eng,0,1,427,twitter
2018-03-25,eng,1,0,1,twitter
2018-03-25,eng,1,1,2,twitter
2018-03-26,eng,0,0,50,twitter
2018-03-26,eng,0,1,392,twitter
2018-03-26,eng,1,0,2,twitter
2018-03-26,eng,1,1,9,twitter
2018-03-27,eng,0,0,86,twitter
2018-03-27,eng,0,1,370,twitter
2018-03-27,eng,1,0,2,twitter
2018-03-27,eng,1,1,8,twitter
2018-03-28,eng,0,0,73,twitter
2018-03-28,eng,0,1,376,twitter
2018-03-28,eng,1,0,1,twitter
2018-03-28,eng,1,1,15,twitter
2018-03-29,eng,0,0,50,twitter
2018-03-29,eng,0,1,387,twitter
2018-03-29,eng,1,0,2,twitter
2018-03-29,eng,1,1,10,twitter
2018-03-30,eng,0,0,39,twitter
2018-03-30,eng,0,1,393,twitter
2018-03-30,eng,1,0,2,twitter
2018-03-30,eng,1,1,7,twitter
2018-03-31,eng,0,0,51,twitter
2018-03-31,eng,0,1,403,twitter
2018-03-31,eng,1,0,3,twitter
2018-03-31,eng,1,1,9,twitter
2018-04-01,eng,0,0,63,twitter
2018-04-01,eng,0,1,377,twitter
2018-04-01,eng,1,0,4,twitter
2018-04-01,eng,1,1,14,twitter
2018-04-10,eng,0,0,44,twitter
2018-04-10,eng,0,1,382,twitter
2018-04-10,eng,1,0,5,twitter
2018-04-10,eng,1,1,18,twitter
2018-04-11,eng,0,0,70,twitter
2018-04-11,eng,0,1,363,twitter
2018-04-11,eng,1,0,3,twitter
2018-04-11,eng,1,1,15,twitter
2018-04-12,eng,0,0,45,twitter
2018-04-12,eng,0,1,395,twitter
2018-04-12,eng,1,0,2,twitter
2018-04-12,eng,1,1,8,twitter
2018-04-13,eng,0,0,58,twitter
2018-04-13,eng,0,1,386,twitter
2018-04-13,eng,1,0,10,twitter
2018-04-13,eng,1,1,8,twitter
2018-04-14,eng,0,0,84,twitter
2018-04-14,eng,0,1,342,twitter
2018-04-14,eng,1,0,9,twitter
2018-04-14,eng,1,1,18,twitter
2018-04-15,eng,0,0,32,twitter
2018-04-15,eng,0,1,88,twitter
2018-04-15,eng,1,0,4,twitter
2018-04-15,eng,1,1,6,twitter
