date,lang,label_GR,v2_NWO,counts,platform
2021-08-08,eng,0,0,18,twitter
2021-08-08,eng,0,1,15,twitter
2021-08-09,eng,0,0,292,twitter
2021-08-09,eng,0,1,152,twitter
2021-08-09,eng,1,0,2,twitter
2021-08-09,eng,1,1,1,twitter
2021-08-10,eng,0,0,255,twitter
2021-08-10,eng,0,1,163,twitter
2021-08-10,eng,1,0,9,twitter
2021-08-10,eng,1,1,9,twitter
2021-08-11,eng,0,0,222,twitter
2021-08-11,eng,0,1,177,twitter
2021-08-11,eng,1,0,10,twitter
2021-08-11,eng,1,1,10,twitter
2021-08-12,eng,0,0,233,twitter
2021-08-12,eng,0,1,187,twitter
2021-08-12,eng,1,0,5,twitter
2021-08-12,eng,1,1,8,twitter
2021-08-13,eng,0,0,230,twitter
2021-08-13,eng,0,1,165,twitter
2021-08-13,eng,1,0,16,twitter
2021-08-13,eng,1,1,10,twitter
2021-08-14,eng,0,0,273,twitter
2021-08-14,eng,0,1,111,twitter
2021-08-14,eng,1,0,29,twitter
2021-08-14,eng,1,1,14,twitter
2021-08-15,eng,0,0,222,twitter
2021-08-15,eng,0,1,190,twitter
2021-08-15,eng,1,0,11,twitter
2021-08-15,eng,1,1,16,twitter
2021-08-16,eng,0,0,234,twitter
2021-08-16,eng,0,1,156,twitter
2021-08-16,eng,1,0,21,twitter
2021-08-16,eng,1,1,12,twitter
2021-08-17,eng,0,0,256,twitter
2021-08-17,eng,0,1,136,twitter
2021-08-17,eng,1,0,14,twitter
2021-08-17,eng,1,1,10,twitter
2021-08-18,eng,0,0,199,twitter
2021-08-18,eng,0,1,224,twitter
2021-08-18,eng,1,0,9,twitter
2021-08-18,eng,1,1,10,twitter
2021-08-19,eng,0,0,350,twitter
2021-08-19,eng,0,1,93,twitter
2021-08-19,eng,1,0,6,twitter
2021-08-19,eng,1,1,5,twitter
2021-08-20,eng,0,0,275,twitter
2021-08-20,eng,0,1,142,twitter
2021-08-20,eng,1,0,6,twitter
2021-08-20,eng,1,1,7,twitter
2021-08-21,eng,0,0,193,twitter
2021-08-21,eng,0,1,213,twitter
2021-08-21,eng,1,0,11,twitter
2021-08-21,eng,1,1,10,twitter
2021-08-22,eng,0,0,235,twitter
2021-08-22,eng,0,1,176,twitter
2021-08-22,eng,1,0,9,twitter
2021-08-22,eng,1,1,6,twitter
2021-08-23,eng,0,0,380,twitter
2021-08-23,eng,0,1,75,twitter
2021-08-23,eng,1,0,1,twitter
2021-08-23,eng,1,1,4,twitter
2021-08-24,eng,0,0,457,twitter
2021-08-24,eng,0,1,16,twitter
2021-08-25,eng,0,0,471,twitter
2021-08-25,eng,0,1,10,twitter
2021-08-25,eng,1,0,2,twitter
2021-08-26,eng,0,0,456,twitter
2021-08-26,eng,0,1,20,twitter
2021-08-26,eng,1,0,2,twitter
2021-08-27,eng,0,0,289,twitter
2021-08-27,eng,0,1,149,twitter
2021-08-27,eng,1,0,6,twitter
2021-08-27,eng,1,1,5,twitter
2021-08-28,eng,0,0,414,twitter
2021-08-28,eng,0,1,53,twitter
2021-08-28,eng,1,0,4,twitter
2021-08-28,eng,1,1,1,twitter
2021-08-29,eng,0,0,316,twitter
2021-08-29,eng,0,1,103,twitter
2021-08-29,eng,1,0,3,twitter
2021-08-29,eng,1,1,6,twitter
2021-08-30,eng,0,0,271,twitter
2021-08-30,eng,0,1,148,twitter
2021-08-30,eng,1,0,15,twitter
2021-08-30,eng,1,1,4,twitter
2021-08-31,eng,0,0,214,twitter
2021-08-31,eng,0,1,23,twitter
2021-08-31,eng,1,0,8,twitter
2021-08-31,eng,1,1,1,twitter
