date,lang,label_GR,v2_NWO,counts,platform
2018-11-26,ger,0,0,4,twitter
2018-11-26,ger,0,1,1,twitter
2018-11-26,ger,1,0,6,twitter
2018-11-27,ger,0,0,12,twitter
2018-11-27,ger,0,1,2,twitter
2018-11-27,ger,1,0,23,twitter
2018-11-27,ger,1,1,1,twitter
2018-11-28,ger,0,0,14,twitter
2018-11-28,ger,0,1,2,twitter
2018-11-28,ger,1,0,15,twitter
2018-11-29,ger,0,0,10,twitter
2018-11-29,ger,0,1,1,twitter
2018-11-29,ger,1,0,28,twitter
2018-11-30,ger,0,0,17,twitter
2018-11-30,ger,0,1,4,twitter
2018-11-30,ger,1,0,30,twitter
2018-11-30,ger,1,1,3,twitter
2018-12-01,ger,0,0,14,twitter
2018-12-01,ger,0,1,20,twitter
2018-12-01,ger,1,0,14,twitter
2018-12-02,ger,0,0,18,twitter
2018-12-02,ger,0,1,15,twitter
2018-12-02,ger,1,0,16,twitter
2018-12-03,ger,0,0,13,twitter
2018-12-03,ger,0,1,22,twitter
2018-12-03,ger,1,0,48,twitter
2018-12-03,ger,1,1,1,twitter
2018-12-04,ger,0,0,20,twitter
2018-12-04,ger,0,1,15,twitter
2018-12-04,ger,1,0,12,twitter
2018-12-05,ger,0,0,18,twitter
2018-12-05,ger,0,1,18,twitter
2018-12-05,ger,1,0,12,twitter
2018-12-05,ger,1,1,1,twitter
2018-12-06,ger,0,0,15,twitter
2018-12-06,ger,0,1,22,twitter
2018-12-06,ger,1,0,21,twitter
2018-12-07,ger,0,0,19,twitter
2018-12-07,ger,0,1,13,twitter
2018-12-07,ger,1,0,25,twitter
2018-12-08,ger,0,0,21,twitter
2018-12-08,ger,0,1,18,twitter
2018-12-08,ger,1,0,24,twitter
2018-12-09,ger,0,0,16,twitter
2018-12-09,ger,0,1,14,twitter
2018-12-09,ger,1,0,19,twitter
2018-12-09,ger,1,1,1,twitter
2018-12-10,ger,0,0,45,twitter
2018-12-10,ger,0,1,20,twitter
2018-12-10,ger,1,0,36,twitter
2018-12-11,ger,0,0,21,twitter
2018-12-11,ger,0,1,19,twitter
2018-12-11,ger,1,0,23,twitter
2018-12-12,ger,0,0,16,twitter
2018-12-12,ger,0,1,19,twitter
2018-12-12,ger,1,0,28,twitter
2018-12-12,ger,1,1,1,twitter
2018-12-13,ger,0,0,23,twitter
2018-12-13,ger,0,1,14,twitter
2018-12-13,ger,1,0,22,twitter
2018-12-14,ger,0,0,26,twitter
2018-12-14,ger,0,1,16,twitter
2018-12-14,ger,1,0,33,twitter
2018-12-15,ger,0,0,15,twitter
2018-12-15,ger,0,1,20,twitter
2018-12-15,ger,1,0,12,twitter
2018-12-16,ger,0,0,15,twitter
2018-12-16,ger,0,1,16,twitter
2018-12-16,ger,1,0,19,twitter
2018-12-17,ger,0,0,15,twitter
2018-12-17,ger,0,1,16,twitter
2018-12-17,ger,1,0,16,twitter
2018-12-18,ger,0,0,12,twitter
2018-12-18,ger,0,1,16,twitter
2018-12-18,ger,1,0,20,twitter
2018-12-19,ger,0,0,10,twitter
2018-12-19,ger,0,1,17,twitter
2018-12-19,ger,1,0,14,twitter
2018-12-20,ger,0,0,13,twitter
2018-12-20,ger,0,1,19,twitter
2018-12-20,ger,1,0,18,twitter
2018-12-21,ger,0,0,19,twitter
2018-12-21,ger,0,1,15,twitter
2018-12-21,ger,1,0,10,twitter
