date,lang,label_GR,v2_NWO,counts,platform
2020-03-11,eng,0,0,69,twitter
2020-03-11,eng,0,1,113,twitter
2020-03-11,eng,1,0,38,twitter
2020-03-11,eng,1,1,2,twitter
2020-03-12,eng,0,0,73,twitter
2020-03-12,eng,0,1,71,twitter
2020-03-12,eng,1,0,17,twitter
2020-03-12,eng,1,1,3,twitter
2020-03-13,eng,0,0,188,twitter
2020-03-13,eng,0,1,273,twitter
2020-03-13,eng,1,0,54,twitter
2020-03-13,eng,1,1,3,twitter
2020-03-14,eng,0,0,176,twitter
2020-03-14,eng,0,1,192,twitter
2020-03-14,eng,1,0,39,twitter
2020-03-14,eng,1,1,4,twitter
2020-03-15,eng,0,0,155,twitter
2020-03-15,eng,0,1,194,twitter
2020-03-15,eng,1,0,57,twitter
2020-03-15,eng,1,1,2,twitter
2020-03-16,eng,0,0,141,twitter
2020-03-16,eng,0,1,195,twitter
2020-03-16,eng,1,0,43,twitter
2020-03-16,eng,1,1,4,twitter
2020-03-17,eng,0,0,158,twitter
2020-03-17,eng,0,1,237,twitter
2020-03-17,eng,1,0,37,twitter
2020-03-17,eng,1,1,4,twitter
2020-03-18,eng,0,0,174,twitter
2020-03-18,eng,0,1,202,twitter
2020-03-18,eng,1,0,31,twitter
2020-03-18,eng,1,1,5,twitter
2020-03-19,eng,0,0,211,twitter
2020-03-19,eng,0,1,222,twitter
2020-03-19,eng,1,0,44,twitter
2020-03-19,eng,1,1,6,twitter
2020-03-20,eng,0,0,156,twitter
2020-03-20,eng,0,1,226,twitter
2020-03-20,eng,1,0,25,twitter
2020-03-20,eng,1,1,2,twitter
2020-03-21,eng,0,0,124,twitter
2020-03-21,eng,0,1,189,twitter
2020-03-21,eng,1,0,43,twitter
2020-03-21,eng,1,1,4,twitter
2020-03-22,eng,0,0,167,twitter
2020-03-22,eng,0,1,278,twitter
2020-03-22,eng,1,0,37,twitter
2020-03-22,eng,1,1,5,twitter
2020-03-23,eng,0,0,133,twitter
2020-03-23,eng,0,1,169,twitter
2020-03-23,eng,1,0,32,twitter
2020-03-23,eng,1,1,3,twitter
2020-03-24,eng,0,0,233,twitter
2020-03-24,eng,0,1,157,twitter
2020-03-24,eng,1,0,55,twitter
2020-03-24,eng,1,1,1,twitter
2020-03-25,eng,0,0,244,twitter
2020-03-25,eng,0,1,190,twitter
2020-03-25,eng,1,0,40,twitter
2020-03-25,eng,1,1,2,twitter
2020-03-26,eng,0,0,151,twitter
2020-03-26,eng,0,1,161,twitter
2020-03-26,eng,1,0,39,twitter
2020-03-26,eng,1,1,5,twitter
2020-03-27,eng,0,0,200,twitter
2020-03-27,eng,0,1,185,twitter
2020-03-27,eng,1,0,44,twitter
2020-03-28,eng,0,0,194,twitter
2020-03-28,eng,0,1,119,twitter
2020-03-28,eng,1,0,31,twitter
2020-03-28,eng,1,1,1,twitter
2020-03-29,eng,0,0,276,twitter
2020-03-29,eng,0,1,165,twitter
2020-03-29,eng,1,0,65,twitter
2020-03-29,eng,1,1,1,twitter
2020-03-30,eng,0,0,198,twitter
2020-03-30,eng,0,1,189,twitter
2020-03-30,eng,1,0,37,twitter
2020-03-30,eng,1,1,3,twitter
2020-03-31,eng,0,0,200,twitter
2020-03-31,eng,0,1,167,twitter
2020-03-31,eng,1,0,37,twitter
2020-03-31,eng,1,1,2,twitter
2020-04-01,eng,0,0,191,twitter
2020-04-01,eng,0,1,192,twitter
2020-04-01,eng,1,0,36,twitter
2020-04-01,eng,1,1,2,twitter
2020-04-02,eng,0,0,160,twitter
2020-04-02,eng,0,1,166,twitter
2020-04-02,eng,1,0,29,twitter
2020-04-02,eng,1,1,3,twitter
2020-04-03,eng,0,0,195,twitter
2020-04-03,eng,0,1,207,twitter
2020-04-03,eng,1,0,43,twitter
2020-04-03,eng,1,1,2,twitter
2020-04-04,eng,0,0,115,twitter
2020-04-04,eng,0,1,140,twitter
2020-04-04,eng,1,0,25,twitter
2020-04-04,eng,1,1,1,twitter
2020-04-05,eng,0,0,28,twitter
2020-04-05,eng,0,1,35,twitter
2020-04-05,eng,1,0,8,twitter
