date,lang,label_GR,v2_NWO,counts,platform
2012-03-06,ger,0,0,1,twitter
2012-03-06,ger,0,1,1,twitter
2012-03-07,ger,0,0,20,twitter
2012-03-07,ger,0,1,16,twitter
2012-03-07,ger,1,0,5,twitter
2012-03-08,ger,0,0,7,twitter
2012-03-08,ger,0,1,20,twitter
2012-03-08,ger,1,0,6,twitter
2012-03-09,ger,0,0,12,twitter
2012-03-09,ger,0,1,11,twitter
2012-03-09,ger,1,0,5,twitter
2012-03-10,ger,0,0,9,twitter
2012-03-10,ger,0,1,9,twitter
2012-03-10,ger,1,0,9,twitter
2012-03-11,ger,0,0,18,twitter
2012-03-11,ger,0,1,15,twitter
2012-03-11,ger,1,0,5,twitter
2012-03-12,ger,0,0,19,twitter
2012-03-12,ger,0,1,13,twitter
2012-03-12,ger,1,0,4,twitter
2012-03-13,ger,0,0,17,twitter
2012-03-13,ger,0,1,13,twitter
2012-03-13,ger,1,0,6,twitter
2012-03-14,ger,0,0,21,twitter
2012-03-14,ger,0,1,14,twitter
2012-03-14,ger,1,0,7,twitter
2012-03-15,ger,0,0,16,twitter
2012-03-15,ger,0,1,12,twitter
2012-03-15,ger,1,0,3,twitter
2012-03-15,ger,1,1,1,twitter
2012-03-16,ger,0,0,7,twitter
2012-03-16,ger,0,1,14,twitter
2012-03-16,ger,1,0,16,twitter
2012-03-17,ger,0,0,15,twitter
2012-03-17,ger,0,1,9,twitter
2012-03-17,ger,1,0,3,twitter
2012-03-18,ger,0,0,37,twitter
2012-03-18,ger,0,1,22,twitter
2012-03-18,ger,1,0,9,twitter
2012-03-18,ger,1,1,1,twitter
2012-03-19,ger,0,0,12,twitter
2012-03-19,ger,0,1,10,twitter
2012-03-19,ger,1,0,2,twitter
2012-03-20,ger,0,0,31,twitter
2012-03-20,ger,0,1,6,twitter
2012-03-20,ger,1,0,16,twitter
2012-03-21,ger,0,0,12,twitter
2012-03-21,ger,0,1,9,twitter
2012-03-21,ger,1,0,23,twitter
2012-03-22,ger,0,0,33,twitter
2012-03-22,ger,0,1,14,twitter
2012-03-22,ger,1,0,9,twitter
2012-03-23,ger,0,0,10,twitter
2012-03-23,ger,0,1,8,twitter
2012-03-23,ger,1,0,5,twitter
2012-03-24,ger,0,0,18,twitter
2012-03-24,ger,0,1,10,twitter
2012-03-24,ger,1,0,3,twitter
2012-03-25,ger,0,0,11,twitter
2012-03-25,ger,0,1,14,twitter
2012-03-26,ger,0,0,19,twitter
2012-03-26,ger,0,1,19,twitter
2012-03-26,ger,1,0,4,twitter
2012-03-27,ger,0,0,20,twitter
