date,lang,label_GR,v2_NWO,counts,platform
2019-06-25,ger,0,0,10,twitter
2019-06-26,ger,0,0,41,twitter
2019-06-26,ger,0,1,1,twitter
2019-06-26,ger,1,0,1,twitter
2019-06-27,ger,0,0,55,twitter
2019-06-28,ger,0,0,67,twitter
2019-06-29,ger,0,0,34,twitter
2019-06-29,ger,0,1,2,twitter
2019-06-30,ger,0,0,16,twitter
2019-06-30,ger,1,0,1,twitter
2019-07-01,ger,0,0,28,twitter
2019-07-01,ger,0,1,1,twitter
2019-07-02,ger,0,0,75,twitter
2019-07-02,ger,0,1,2,twitter
2019-07-03,ger,0,0,44,twitter
2019-07-03,ger,0,1,1,twitter
2019-07-03,ger,1,0,1,twitter
2019-07-04,ger,0,0,29,twitter
2019-07-05,ger,0,0,10,twitter
2019-07-05,ger,0,1,2,twitter
2019-07-06,ger,0,0,32,twitter
2019-07-06,ger,0,1,1,twitter
2019-07-07,ger,0,0,28,twitter
2019-07-08,ger,0,0,22,twitter
2019-07-09,ger,0,0,20,twitter
2019-07-10,ger,0,0,33,twitter
2019-07-10,ger,0,1,1,twitter
2019-07-11,ger,0,0,20,twitter
2019-07-11,ger,1,0,1,twitter
2019-07-12,ger,0,0,20,twitter
2019-07-12,ger,0,1,1,twitter
2019-07-12,ger,1,0,1,twitter
2019-07-13,ger,0,0,72,twitter
2019-07-13,ger,1,0,1,twitter
2019-07-14,ger,0,0,30,twitter
2019-07-14,ger,0,1,1,twitter
2019-07-14,ger,1,0,1,twitter
2019-07-15,ger,0,0,9,twitter
2019-07-15,ger,0,1,1,twitter
2019-07-15,ger,1,0,2,twitter
2019-07-16,ger,0,0,55,twitter
2019-07-16,ger,0,1,3,twitter
2019-07-17,ger,0,0,34,twitter
2019-07-17,ger,0,1,2,twitter
2019-07-17,ger,1,0,1,twitter
2019-07-18,ger,0,0,43,twitter
2019-07-18,ger,0,1,1,twitter
2019-07-18,ger,1,0,2,twitter
2019-07-19,ger,0,0,22,twitter
2019-07-19,ger,0,1,2,twitter
2019-07-19,ger,1,0,2,twitter
2019-07-20,ger,0,0,16,twitter
2019-07-20,ger,0,1,1,twitter
2019-07-20,ger,1,0,1,twitter
2019-07-21,ger,0,0,36,twitter
2019-07-21,ger,0,1,1,twitter
2019-07-21,ger,1,0,3,twitter
2019-07-22,ger,0,0,15,twitter
2019-07-22,ger,0,1,2,twitter
2019-07-23,ger,0,0,29,twitter
2019-07-23,ger,1,0,1,twitter
2019-07-24,ger,0,0,55,twitter
2019-07-24,ger,0,1,1,twitter
2019-07-25,ger,0,0,32,twitter
2019-07-25,ger,0,1,3,twitter
2019-07-26,ger,0,0,35,twitter
2019-07-26,ger,1,0,3,twitter
2019-07-27,ger,0,0,30,twitter
2019-07-27,ger,1,0,3,twitter
2019-07-28,ger,0,0,18,twitter
2019-07-28,ger,1,0,2,twitter
2019-07-29,ger,0,0,33,twitter
2019-07-29,ger,0,1,1,twitter
2019-07-30,ger,0,0,57,twitter
2019-07-30,ger,0,1,2,twitter
2019-07-31,ger,0,0,51,twitter
2019-08-01,ger,0,0,43,twitter
2019-08-01,ger,0,1,1,twitter
2019-08-01,ger,1,0,2,twitter
2019-08-02,ger,0,0,24,twitter
2019-08-02,ger,1,0,3,twitter
2019-08-03,ger,0,0,49,twitter
2019-08-03,ger,1,0,1,twitter
2019-08-04,ger,0,0,58,twitter
2019-08-04,ger,1,0,1,twitter
2019-08-05,ger,0,0,24,twitter
2019-08-06,ger,0,0,43,twitter
2019-08-07,ger,0,0,50,twitter
2019-08-07,ger,0,1,1,twitter
2019-08-08,ger,0,0,22,twitter
2019-08-08,ger,1,0,1,twitter
2019-08-09,ger,0,0,16,twitter
2019-08-09,ger,0,1,1,twitter
2019-08-10,ger,0,0,21,twitter
2019-08-11,ger,0,0,37,twitter
2019-08-11,ger,0,1,1,twitter
2019-08-11,ger,1,0,1,twitter
2019-08-12,ger,0,0,26,twitter
2019-08-13,ger,0,0,38,twitter
2019-08-14,ger,0,0,24,twitter
2019-08-15,ger,0,0,20,twitter
2019-08-16,ger,0,0,59,twitter
2019-08-17,ger,0,0,17,twitter
2019-08-18,ger,0,0,36,twitter
2019-08-19,ger,0,0,37,twitter
2019-08-19,ger,0,1,1,twitter
2019-08-20,ger,0,0,23,twitter
2019-08-21,ger,0,0,32,twitter
2019-08-22,ger,0,0,77,twitter
2019-08-22,ger,1,0,1,twitter
2019-08-23,ger,0,0,28,twitter
2019-08-24,ger,0,0,42,twitter
2019-08-24,ger,0,1,1,twitter
2019-08-24,ger,1,0,1,twitter
2019-08-25,ger,0,0,34,twitter
2019-08-26,ger,0,0,18,twitter
2019-08-26,ger,1,0,1,twitter
2019-08-27,ger,0,0,43,twitter
2019-08-27,ger,0,1,3,twitter
2019-08-27,ger,1,0,1,twitter
2019-08-28,ger,0,0,15,twitter
2019-08-29,ger,0,0,21,twitter
2019-08-29,ger,0,1,1,twitter
2019-08-29,ger,1,0,1,twitter
2019-08-30,ger,0,0,41,twitter
2019-08-31,ger,0,0,119,twitter
2019-08-31,ger,1,0,1,twitter
2019-09-01,ger,0,0,72,twitter
2019-09-01,ger,1,0,1,twitter
2019-09-02,ger,0,0,24,twitter
2019-09-02,ger,0,1,2,twitter
2019-09-03,ger,0,0,18,twitter
2019-09-04,ger,0,0,21,twitter
2019-09-04,ger,1,0,2,twitter
2019-09-05,ger,0,0,15,twitter
2019-09-05,ger,0,1,1,twitter
2019-09-05,ger,1,0,1,twitter
2019-09-06,ger,0,0,26,twitter
2019-09-06,ger,1,0,3,twitter
2019-09-07,ger,0,0,11,twitter
2019-09-08,ger,0,0,24,twitter
2019-09-08,ger,1,0,2,twitter
2019-09-09,ger,0,0,10,twitter
2019-09-09,ger,1,0,1,twitter
2019-09-10,ger,0,0,24,twitter
2019-09-10,ger,0,1,1,twitter
2019-09-10,ger,1,0,2,twitter
2019-09-11,ger,0,0,18,twitter
2019-09-12,ger,0,0,45,twitter
2019-09-12,ger,0,1,1,twitter
2019-09-12,ger,1,0,1,twitter
2019-09-13,ger,0,0,28,twitter
2019-09-14,ger,0,0,41,twitter
2019-09-15,ger,0,0,22,twitter
2019-09-15,ger,0,1,1,twitter
2019-09-16,ger,0,0,16,twitter
2019-09-16,ger,0,1,1,twitter
2019-09-17,ger,0,0,19,twitter
2019-09-17,ger,0,1,1,twitter
2019-09-17,ger,1,0,1,twitter
2019-09-18,ger,0,0,39,twitter
2019-09-18,ger,0,1,2,twitter
2019-09-18,ger,1,0,1,twitter
2019-09-19,ger,0,0,23,twitter
2019-09-19,ger,0,1,1,twitter
2019-09-19,ger,1,0,1,twitter
2019-09-20,ger,0,0,21,twitter
2019-09-21,ger,0,0,5,twitter
2019-09-21,ger,0,1,1,twitter
2019-09-21,ger,1,0,1,twitter
2019-09-22,ger,0,0,37,twitter
2019-09-22,ger,0,1,1,twitter
2019-09-22,ger,1,0,3,twitter
2019-09-23,ger,0,0,25,twitter
2019-09-23,ger,0,1,3,twitter
2019-09-23,ger,1,0,1,twitter
2019-09-24,ger,0,0,25,twitter
2019-09-24,ger,0,1,3,twitter
2019-09-24,ger,1,0,2,twitter
2019-09-25,ger,0,0,16,twitter
2019-09-25,ger,0,1,4,twitter
2019-09-25,ger,1,0,1,twitter
2019-09-26,ger,0,0,38,twitter
2019-09-27,ger,0,0,23,twitter
2019-09-28,ger,0,0,40,twitter
2019-09-28,ger,0,1,1,twitter
2019-09-28,ger,1,0,1,twitter
2019-09-29,ger,0,0,28,twitter
2019-09-29,ger,0,1,2,twitter
2019-09-30,ger,0,0,18,twitter
2019-09-30,ger,0,1,1,twitter
2019-09-30,ger,1,0,2,twitter
2019-10-01,ger,0,0,19,twitter
2019-10-01,ger,1,0,1,twitter
2019-10-02,ger,0,0,18,twitter
2019-10-02,ger,0,1,2,twitter
2019-10-03,ger,0,0,19,twitter
2019-10-03,ger,0,1,1,twitter
2019-10-04,ger,0,0,16,twitter
2019-10-04,ger,0,1,1,twitter
2019-10-05,ger,0,0,39,twitter
2019-10-05,ger,0,1,1,twitter
2019-10-06,ger,0,0,20,twitter
2019-10-06,ger,0,1,3,twitter
2019-10-07,ger,0,0,18,twitter
2019-10-07,ger,0,1,1,twitter
2019-10-07,ger,1,0,1,twitter
2019-10-08,ger,0,0,13,twitter
2019-10-09,ger,0,0,26,twitter
2019-10-09,ger,1,0,1,twitter
2019-10-10,ger,0,0,21,twitter
2019-10-10,ger,0,1,1,twitter
2019-10-10,ger,1,0,1,twitter
2019-10-11,ger,0,0,18,twitter
2019-10-12,ger,0,0,8,twitter
