date,lang,label_GR,v2_NWO,counts,platform
2015-02-14,ger,0,0,66,twitter
2015-02-14,ger,0,1,2,twitter
2015-02-14,ger,1,0,58,twitter
2015-02-15,ger,0,0,249,twitter
2015-02-15,ger,0,1,31,twitter
2015-02-15,ger,1,0,158,twitter
2015-02-15,ger,1,1,1,twitter
2015-02-16,ger,0,0,657,twitter
2015-02-16,ger,0,1,24,twitter
2015-02-16,ger,1,0,368,twitter
2015-02-17,ger,0,0,389,twitter
2015-02-17,ger,0,1,25,twitter
2015-02-17,ger,1,0,303,twitter
2015-02-18,ger,0,0,190,twitter
2015-02-18,ger,0,1,37,twitter
2015-02-18,ger,1,0,124,twitter
2015-02-18,ger,1,1,1,twitter
2015-02-19,ger,0,0,169,twitter
2015-02-19,ger,0,1,28,twitter
2015-02-19,ger,1,0,164,twitter
2015-02-20,ger,0,0,158,twitter
2015-02-20,ger,0,1,14,twitter
2015-02-20,ger,1,0,122,twitter
2015-02-21,ger,0,0,230,twitter
2015-02-21,ger,0,1,9,twitter
2015-02-21,ger,1,0,125,twitter
2015-02-22,ger,0,0,181,twitter
2015-02-22,ger,0,1,10,twitter
2015-02-22,ger,1,0,126,twitter
2015-02-22,ger,1,1,3,twitter
2015-02-23,ger,0,0,661,twitter
2015-02-23,ger,0,1,24,twitter
2015-02-23,ger,1,0,375,twitter
2015-02-24,ger,0,0,345,twitter
2015-02-24,ger,0,1,18,twitter
2015-02-24,ger,1,0,296,twitter
2015-02-25,ger,0,0,372,twitter
2015-02-25,ger,0,1,13,twitter
2015-02-25,ger,1,0,287,twitter
2015-02-25,ger,1,1,1,twitter
2015-02-26,ger,0,0,193,twitter
2015-02-26,ger,0,1,11,twitter
2015-02-26,ger,1,0,159,twitter
2015-02-27,ger,0,0,188,twitter
2015-02-27,ger,0,1,43,twitter
2015-02-27,ger,1,0,168,twitter
2015-02-28,ger,0,0,210,twitter
2015-02-28,ger,0,1,10,twitter
2015-02-28,ger,1,0,227,twitter
2015-03-01,ger,0,0,184,twitter
2015-03-01,ger,0,1,13,twitter
2015-03-01,ger,1,0,175,twitter
2015-03-02,ger,0,0,329,twitter
2015-03-02,ger,0,1,14,twitter
2015-03-02,ger,1,0,460,twitter
2015-03-03,ger,0,0,460,twitter
2015-03-03,ger,0,1,9,twitter
2015-03-03,ger,1,0,564,twitter
2015-03-04,ger,0,0,81,twitter
2015-03-04,ger,0,1,1,twitter
2015-03-04,ger,1,0,87,twitter
