date,lang,label_GR,v2_NWO,counts,platform
2016-08-14,eng,0,0,77,twitter
2016-08-14,eng,0,1,52,twitter
2016-08-14,eng,1,0,2,twitter
2016-08-14,eng,1,1,3,twitter
2016-08-15,eng,0,0,184,twitter
2016-08-15,eng,0,1,263,twitter
2016-08-15,eng,1,0,4,twitter
2016-08-15,eng,1,1,7,twitter
2016-08-16,eng,0,0,164,twitter
2016-08-16,eng,0,1,293,twitter
2016-08-16,eng,1,0,6,twitter
2016-08-16,eng,1,1,6,twitter
2016-08-17,eng,0,0,178,twitter
2016-08-17,eng,0,1,299,twitter
2016-08-17,eng,1,0,5,twitter
2016-08-17,eng,1,1,6,twitter
2016-08-18,eng,0,0,196,twitter
2016-08-18,eng,0,1,278,twitter
2016-08-18,eng,1,0,2,twitter
2016-08-18,eng,1,1,9,twitter
2016-08-19,eng,0,0,194,twitter
2016-08-19,eng,0,1,267,twitter
2016-08-19,eng,1,0,8,twitter
2016-08-19,eng,1,1,9,twitter
2016-08-20,eng,0,0,175,twitter
2016-08-20,eng,0,1,271,twitter
2016-08-20,eng,1,0,8,twitter
2016-08-20,eng,1,1,16,twitter
2016-08-21,eng,0,0,215,twitter
2016-08-21,eng,0,1,244,twitter
2016-08-21,eng,1,0,9,twitter
2016-08-21,eng,1,1,16,twitter
2016-08-22,eng,0,0,256,twitter
2016-08-22,eng,0,1,208,twitter
2016-08-22,eng,1,0,6,twitter
2016-08-22,eng,1,1,17,twitter
2016-08-23,eng,0,0,236,twitter
2016-08-23,eng,0,1,219,twitter
2016-08-23,eng,1,0,6,twitter
2016-08-23,eng,1,1,17,twitter
2016-08-24,eng,0,0,156,twitter
2016-08-24,eng,0,1,289,twitter
2016-08-24,eng,1,0,8,twitter
2016-08-24,eng,1,1,8,twitter
2016-08-25,eng,0,0,224,twitter
2016-08-25,eng,0,1,247,twitter
2016-08-25,eng,1,0,9,twitter
2016-08-25,eng,1,1,9,twitter
2016-08-26,eng,0,0,200,twitter
2016-08-26,eng,0,1,263,twitter
2016-08-26,eng,1,0,6,twitter
2016-08-26,eng,1,1,12,twitter
2016-08-27,eng,0,0,182,twitter
2016-08-27,eng,0,1,268,twitter
2016-08-27,eng,1,0,9,twitter
2016-08-27,eng,1,1,15,twitter
2016-08-28,eng,0,0,159,twitter
2016-08-28,eng,0,1,279,twitter
2016-08-28,eng,1,0,9,twitter
2016-08-28,eng,1,1,11,twitter
2016-08-29,eng,0,0,164,twitter
2016-08-29,eng,0,1,291,twitter
2016-08-29,eng,1,0,4,twitter
2016-08-29,eng,1,1,17,twitter
2016-08-30,eng,0,0,161,twitter
2016-08-30,eng,0,1,259,twitter
2016-08-30,eng,1,0,3,twitter
2016-08-30,eng,1,1,9,twitter
2016-08-31,eng,0,0,149,twitter
2016-08-31,eng,0,1,323,twitter
2016-08-31,eng,1,0,12,twitter
2016-08-31,eng,1,1,6,twitter
2016-09-01,eng,0,0,184,twitter
2016-09-01,eng,0,1,296,twitter
2016-09-01,eng,1,0,5,twitter
2016-09-01,eng,1,1,11,twitter
2016-09-02,eng,0,0,177,twitter
2016-09-02,eng,0,1,271,twitter
2016-09-02,eng,1,0,4,twitter
2016-09-02,eng,1,1,13,twitter
2016-09-03,eng,0,0,158,twitter
2016-09-03,eng,0,1,310,twitter
2016-09-03,eng,1,0,8,twitter
2016-09-03,eng,1,1,19,twitter
2016-09-04,eng,0,0,125,twitter
2016-09-04,eng,0,1,215,twitter
2016-09-04,eng,1,0,4,twitter
2016-09-04,eng,1,1,8,twitter
