date,lang,label_GR,v2_NWO,subplatform,counts,platform
2011-05-02,ger,1,0,SZ,1,legnews
2011-05-03,ger,0,0,SZ,5,legnews
2011-05-03,ger,1,0,SZ,1,legnews
2011-05-04,ger,0,0,SZ,8,legnews
2011-05-04,ger,1,0,SZ,1,legnews
2011-05-04,ger,1,1,SZ,1,legnews
2011-05-05,ger,0,0,SZ,1,legnews
2011-05-06,ger,0,0,SZ,5,legnews
2011-05-07,ger,0,0,SZ,14,legnews
2011-05-07,ger,1,0,SZ,1,legnews
2011-05-09,ger,0,0,SZ,6,legnews
2011-05-09,ger,1,0,SZ,2,legnews
2011-05-10,ger,0,0,SZ,6,legnews
2011-05-11,ger,0,0,SZ,6,legnews
2011-05-11,ger,1,0,SZ,3,legnews
2011-05-12,ger,0,0,SZ,7,legnews
2011-05-12,ger,1,0,SZ,2,legnews
2011-05-13,ger,0,0,SZ,7,legnews
2011-05-13,ger,1,0,SZ,2,legnews
2011-05-14,ger,0,0,SZ,7,legnews
2011-05-14,ger,1,0,SZ,2,legnews
2011-05-16,ger,0,0,SZ,7,legnews
2011-05-16,ger,1,0,SZ,2,legnews
2011-05-17,ger,0,0,SZ,12,legnews
2011-05-17,ger,1,0,SZ,2,legnews
2011-05-18,ger,0,0,SZ,8,legnews
2011-05-18,ger,1,0,SZ,4,legnews
2011-06-24,ger,0,0,SZ,6,legnews
2011-06-24,ger,1,0,SZ,2,legnews
2011-06-25,ger,0,0,SZ,8,legnews
2011-06-27,ger,0,0,SZ,5,legnews
2011-06-27,ger,1,0,SZ,1,legnews
2011-06-28,ger,0,0,SZ,9,legnews
2011-06-30,ger,0,0,SZ,2,legnews
2011-06-30,ger,1,0,SZ,1,legnews
2011-07-01,ger,0,0,SZ,3,legnews
2011-07-01,ger,1,0,SZ,2,legnews
2011-07-02,ger,0,0,SZ,7,legnews
2011-07-02,ger,1,0,SZ,4,legnews
2011-07-04,ger,0,0,SZ,6,legnews
2011-07-04,ger,1,0,SZ,4,legnews
2011-07-05,ger,0,0,SZ,10,legnews
2011-07-05,ger,1,0,SZ,4,legnews
2011-07-06,ger,0,0,SZ,5,legnews
2011-07-06,ger,1,0,SZ,2,legnews
2011-07-07,ger,0,0,SZ,15,legnews
2011-07-07,ger,1,0,SZ,5,legnews
2011-07-08,ger,0,0,SZ,4,legnews
2011-07-08,ger,1,0,SZ,3,legnews
2011-07-09,ger,0,0,SZ,1,legnews
2011-07-11,ger,0,1,SZ,1,legnews
2011-07-11,ger,1,0,SZ,1,legnews
2011-07-12,ger,0,0,SZ,2,legnews
2011-07-12,ger,1,0,SZ,1,legnews
2011-07-13,ger,0,0,SZ,1,legnews
2011-07-13,ger,1,0,SZ,2,legnews
2011-07-14,ger,0,0,SZ,4,legnews
2011-07-15,ger,0,0,SZ,2,legnews
2011-07-15,ger,1,0,SZ,1,legnews
2011-07-16,ger,0,0,SZ,2,legnews
2011-07-16,ger,1,0,SZ,2,legnews
2011-07-18,ger,0,0,SZ,2,legnews
2011-07-19,ger,1,0,SZ,3,legnews
2011-07-20,ger,1,0,SZ,4,legnews
2011-07-21,ger,0,0,SZ,2,legnews
2011-07-21,ger,1,0,SZ,2,legnews
2011-07-22,ger,0,0,SZ,2,legnews
2011-07-23,ger,0,0,SZ,3,legnews
2011-07-25,ger,1,0,SZ,2,legnews
2011-07-26,ger,0,0,SZ,2,legnews
2011-07-26,ger,1,0,SZ,3,legnews
2011-07-27,ger,0,0,SZ,4,legnews
2011-07-27,ger,1,0,SZ,4,legnews
2011-07-28,ger,0,0,SZ,1,legnews
2011-07-28,ger,1,0,SZ,3,legnews
2011-07-29,ger,0,0,SZ,1,legnews
2011-07-29,ger,1,0,SZ,1,legnews
2011-07-30,ger,0,0,SZ,3,legnews
2011-07-30,ger,1,0,SZ,1,legnews
2011-08-01,ger,0,0,SZ,2,legnews
2011-08-02,ger,0,0,SZ,1,legnews
2011-08-02,ger,1,0,SZ,1,legnews
2011-08-03,ger,0,0,SZ,5,legnews
2011-08-03,ger,1,0,SZ,1,legnews
2011-08-04,ger,0,0,SZ,2,legnews
2011-08-05,ger,0,0,SZ,3,legnews
2011-08-06,ger,0,0,SZ,4,legnews
2011-08-06,ger,1,0,SZ,4,legnews
2011-08-08,ger,0,0,SZ,2,legnews
2011-08-09,ger,1,0,SZ,3,legnews
2011-08-10,ger,0,0,SZ,5,legnews
2011-08-10,ger,1,0,SZ,1,legnews
2011-08-11,ger,0,0,SZ,1,legnews
2011-08-12,ger,0,0,SZ,6,legnews
2011-08-12,ger,1,0,SZ,3,legnews
2011-08-13,ger,0,0,SZ,15,legnews
2011-08-13,ger,1,0,SZ,4,legnews
2011-08-16,ger,0,0,SZ,16,legnews
2011-08-16,ger,1,0,SZ,3,legnews
2011-08-17,ger,0,0,SZ,6,legnews
2011-08-17,ger,1,0,SZ,1,legnews
2011-08-18,ger,0,0,SZ,3,legnews
2011-08-19,ger,0,0,SZ,8,legnews
2011-08-19,ger,1,0,SZ,1,legnews
2011-08-20,ger,0,0,SZ,15,legnews
2011-08-20,ger,1,0,SZ,1,legnews
2011-08-22,ger,0,0,SZ,12,legnews
2011-08-22,ger,1,0,SZ,1,legnews
2011-08-23,ger,0,0,SZ,3,legnews
2011-08-23,ger,1,0,SZ,2,legnews
2011-08-24,ger,0,0,SZ,2,legnews
2011-08-24,ger,1,0,SZ,2,legnews
2011-08-25,ger,0,0,SZ,6,legnews
2011-08-25,ger,1,0,SZ,2,legnews
2011-08-26,ger,0,0,SZ,3,legnews
2011-08-27,ger,0,0,SZ,2,legnews
2011-08-31,ger,0,0,SZ,2,legnews
2011-09-03,ger,0,0,SZ,2,legnews
2011-09-03,ger,0,1,SZ,1,legnews
2011-09-05,ger,0,0,SZ,1,legnews
2011-09-07,ger,1,0,SZ,1,legnews
2011-09-08,ger,0,0,SZ,1,legnews
2011-09-08,ger,1,0,SZ,2,legnews
2011-09-09,ger,0,0,SZ,1,legnews
2011-09-10,ger,0,0,SZ,1,legnews
2011-09-13,ger,0,0,SZ,1,legnews
2011-09-13,ger,1,0,SZ,1,legnews
2011-09-15,ger,0,0,SZ,2,legnews
2011-09-15,ger,0,1,SZ,1,legnews
2011-09-16,ger,0,0,SZ,7,legnews
2011-09-16,ger,1,0,SZ,1,legnews
2011-09-17,ger,0,0,SZ,5,legnews
2011-09-17,ger,1,0,SZ,3,legnews
2011-09-19,ger,0,0,SZ,15,legnews
2011-09-20,ger,0,0,SZ,8,legnews
2011-09-20,ger,1,0,SZ,3,legnews
2011-09-21,ger,0,0,SZ,15,legnews
2011-09-21,ger,1,0,SZ,3,legnews
2011-09-22,ger,0,0,SZ,13,legnews
2011-09-22,ger,1,0,SZ,3,legnews
2011-09-23,ger,0,0,SZ,15,legnews
2011-09-23,ger,1,0,SZ,6,legnews
2011-09-24,ger,0,0,SZ,5,legnews
2011-09-24,ger,1,0,SZ,1,legnews
2011-09-27,ger,0,0,SZ,2,legnews
2011-09-27,ger,1,0,SZ,2,legnews
2011-09-29,ger,0,0,SZ,1,legnews
2011-10-25,ger,0,0,SZ,1,legnews
2011-10-25,ger,1,0,SZ,1,legnews
2011-10-26,ger,0,0,SZ,9,legnews
2011-10-26,ger,1,0,SZ,3,legnews
2011-10-27,ger,0,0,SZ,6,legnews
2011-10-27,ger,1,0,SZ,2,legnews
2011-10-28,ger,0,0,SZ,9,legnews
2011-10-29,ger,0,0,SZ,12,legnews
2011-10-29,ger,1,0,SZ,4,legnews
2011-10-31,ger,0,0,SZ,5,legnews
2011-11-02,ger,0,0,SZ,12,legnews
2011-11-02,ger,1,0,SZ,7,legnews
2011-11-03,ger,0,0,SZ,3,legnews
2011-11-03,ger,1,0,SZ,1,legnews
2011-11-04,ger,0,0,SZ,13,legnews
2011-11-04,ger,1,0,SZ,4,legnews
2011-11-05,ger,0,0,SZ,4,legnews
2011-11-05,ger,1,0,SZ,1,legnews
2011-12-07,ger,0,0,SZ,1,legnews
2011-12-08,ger,0,0,SZ,5,legnews
2011-12-08,ger,1,0,SZ,5,legnews
2011-12-09,ger,0,0,SZ,9,legnews
2011-12-09,ger,1,0,SZ,2,legnews
2011-12-10,ger,0,0,SZ,7,legnews
2011-12-10,ger,1,0,SZ,4,legnews
2011-12-12,ger,0,0,SZ,2,legnews
2011-12-12,ger,1,0,SZ,2,legnews
2011-12-13,ger,0,0,SZ,3,legnews
2011-12-14,ger,0,0,SZ,7,legnews
2011-12-14,ger,1,0,SZ,2,legnews
2011-12-15,ger,0,0,SZ,8,legnews
2011-12-15,ger,1,0,SZ,5,legnews
2011-12-15,ger,1,1,SZ,1,legnews
2011-12-16,ger,0,0,SZ,7,legnews
2011-12-16,ger,1,0,SZ,1,legnews
2011-12-17,ger,0,0,SZ,13,legnews
2011-12-17,ger,1,0,SZ,5,legnews
2011-12-19,ger,0,0,SZ,7,legnews
2011-12-20,ger,0,0,SZ,8,legnews
2011-12-20,ger,1,0,SZ,1,legnews
2011-12-21,ger,0,0,SZ,6,legnews
2011-12-21,ger,1,0,SZ,1,legnews
2011-12-22,ger,0,0,SZ,3,legnews
2011-12-22,ger,1,0,SZ,4,legnews
2011-12-23,ger,0,0,SZ,4,legnews
2011-12-23,ger,1,0,SZ,4,legnews
2011-12-24,ger,0,0,SZ,7,legnews
2011-12-27,ger,0,0,SZ,10,legnews
2011-12-27,ger,1,0,SZ,3,legnews
2011-12-28,ger,0,0,SZ,11,legnews
2011-12-28,ger,1,0,SZ,5,legnews
2011-12-29,ger,0,0,SZ,6,legnews
2011-12-29,ger,1,0,SZ,1,legnews
2011-12-30,ger,0,0,SZ,8,legnews
2011-12-31,ger,0,0,SZ,14,legnews
2011-12-31,ger,1,0,SZ,3,legnews
2012-01-02,ger,0,0,SZ,2,legnews
2012-01-04,ger,0,0,SZ,2,legnews
2012-01-05,ger,0,0,SZ,1,legnews
2012-01-07,ger,0,0,SZ,1,legnews
2012-01-10,ger,0,0,SZ,1,legnews
2012-01-11,ger,0,0,SZ,3,legnews
2012-01-12,ger,0,0,SZ,2,legnews
2012-01-13,ger,0,0,SZ,1,legnews
2012-01-14,ger,0,0,SZ,2,legnews
2012-01-16,ger,0,0,SZ,1,legnews
2012-01-17,ger,0,0,SZ,3,legnews
2012-01-20,ger,0,0,SZ,2,legnews
2012-01-21,ger,0,0,SZ,1,legnews
2012-01-23,ger,1,0,SZ,1,legnews
2012-01-24,ger,0,0,SZ,1,legnews
2012-01-24,ger,1,0,SZ,2,legnews
2012-01-25,ger,0,0,SZ,1,legnews
2012-01-28,ger,0,0,SZ,1,legnews
2012-01-28,ger,1,0,SZ,1,legnews
2012-02-03,ger,0,0,SZ,3,legnews
2012-02-03,ger,1,0,SZ,1,legnews
2012-02-04,ger,0,0,SZ,2,legnews
2012-02-06,ger,0,0,SZ,3,legnews
2012-02-07,ger,0,0,SZ,2,legnews
2012-02-07,ger,1,0,SZ,4,legnews
2012-02-08,ger,0,0,SZ,4,legnews
2012-02-09,ger,0,0,SZ,3,legnews
2012-02-09,ger,1,0,SZ,1,legnews
2012-02-10,ger,0,0,SZ,4,legnews
2012-02-10,ger,1,0,SZ,1,legnews
2012-02-11,ger,0,0,SZ,6,legnews
2012-02-13,ger,0,0,SZ,2,legnews
2012-02-14,ger,0,0,SZ,4,legnews
2012-02-14,ger,0,1,SZ,1,legnews
2012-02-15,ger,0,0,SZ,5,legnews
2012-02-16,ger,0,0,SZ,2,legnews
2012-02-16,ger,1,0,SZ,2,legnews
2012-02-17,ger,0,0,SZ,4,legnews
2012-02-17,ger,1,0,SZ,2,legnews
2012-02-18,ger,0,0,SZ,3,legnews
2012-02-18,ger,1,0,SZ,2,legnews
2012-02-20,ger,0,0,SZ,2,legnews
2012-02-20,ger,1,0,SZ,2,legnews
2012-02-21,ger,0,0,SZ,6,legnews
2012-02-21,ger,1,0,SZ,1,legnews
2012-02-22,ger,0,0,SZ,2,legnews
2012-02-22,ger,1,0,SZ,1,legnews
2012-02-23,ger,0,0,SZ,2,legnews
2012-02-23,ger,0,1,SZ,1,legnews
2012-02-23,ger,1,0,SZ,3,legnews
2012-02-24,ger,0,0,SZ,5,legnews
2012-02-24,ger,1,0,SZ,4,legnews
2012-02-25,ger,0,0,SZ,5,legnews
2012-02-27,ger,0,0,SZ,1,legnews
2012-02-27,ger,1,0,SZ,1,legnews
2012-02-28,ger,0,0,SZ,2,legnews
2012-02-28,ger,1,0,SZ,1,legnews
2012-02-29,ger,0,0,SZ,2,legnews
2012-03-01,ger,0,0,SZ,2,legnews
2012-03-02,ger,0,0,SZ,2,legnews
2012-03-02,ger,1,0,SZ,2,legnews
2012-03-03,ger,0,0,SZ,3,legnews
2012-03-05,ger,0,0,SZ,2,legnews
2012-03-06,ger,0,1,SZ,1,legnews
2012-03-06,ger,1,0,SZ,1,legnews
2012-03-07,ger,0,0,SZ,3,legnews
2012-03-08,ger,0,0,SZ,3,legnews
2012-03-08,ger,1,0,SZ,3,legnews
2012-03-09,ger,0,0,SZ,3,legnews
2012-03-09,ger,1,0,SZ,1,legnews
2012-03-10,ger,0,0,SZ,6,legnews
2012-03-12,ger,0,0,SZ,3,legnews
2012-03-12,ger,1,0,SZ,3,legnews
2012-03-13,ger,0,0,SZ,1,legnews
2012-03-13,ger,1,0,SZ,3,legnews
2012-03-14,ger,0,0,SZ,2,legnews
2012-03-14,ger,1,0,SZ,2,legnews
2012-03-15,ger,0,0,SZ,2,legnews
2012-03-19,ger,0,0,SZ,1,legnews
2012-07-07,ger,0,0,SZ,3,legnews
2012-07-07,ger,1,0,SZ,1,legnews
2012-07-09,ger,0,0,SZ,2,legnews
2012-07-10,ger,1,0,SZ,1,legnews
2012-07-11,ger,0,0,SZ,3,legnews
2012-07-11,ger,1,0,SZ,1,legnews
2012-07-12,ger,0,0,SZ,2,legnews
2012-07-12,ger,1,0,SZ,1,legnews
2012-07-12,ger,1,1,SZ,1,legnews
2012-07-13,ger,1,0,SZ,1,legnews
2012-07-14,ger,0,0,SZ,2,legnews
2012-07-14,ger,1,0,SZ,2,legnews
2012-07-16,ger,0,0,SZ,1,legnews
2012-07-17,ger,0,0,SZ,1,legnews
2012-07-18,ger,0,0,SZ,1,legnews
2012-07-19,ger,1,0,SZ,2,legnews
2012-07-20,ger,0,0,SZ,2,legnews
2012-07-21,ger,0,0,SZ,2,legnews
2012-07-21,ger,1,0,SZ,2,legnews
2012-07-23,ger,0,0,SZ,3,legnews
2012-07-23,ger,1,0,SZ,1,legnews
2012-07-24,ger,0,0,SZ,1,legnews
2012-07-24,ger,1,0,SZ,1,legnews
2012-07-25,ger,0,0,SZ,1,legnews
2012-07-26,ger,0,0,SZ,1,legnews
2012-07-26,ger,1,0,SZ,1,legnews
2012-07-27,ger,0,0,SZ,1,legnews
2012-07-28,ger,0,0,SZ,2,legnews
2012-07-28,ger,1,0,SZ,1,legnews
2012-07-31,ger,0,0,SZ,1,legnews
2012-08-01,ger,0,0,SZ,8,legnews
2012-08-01,ger,1,0,SZ,2,legnews
2012-08-02,ger,0,0,SZ,5,legnews
2012-08-02,ger,1,0,SZ,1,legnews
2012-08-03,ger,0,0,SZ,6,legnews
2012-08-03,ger,1,0,SZ,5,legnews
2012-08-04,ger,0,0,SZ,15,legnews
2012-08-04,ger,1,0,SZ,3,legnews
2012-08-06,ger,0,0,SZ,10,legnews
2012-08-06,ger,1,0,SZ,7,legnews
2012-08-07,ger,0,0,SZ,1,legnews
2012-08-07,ger,1,0,SZ,2,legnews
2012-08-08,ger,0,0,SZ,2,legnews
2012-08-08,ger,1,0,SZ,1,legnews
2012-08-09,ger,1,0,SZ,1,legnews
2012-08-10,ger,0,0,SZ,3,legnews
2012-08-10,ger,1,0,SZ,1,legnews
2012-08-11,ger,0,0,SZ,3,legnews
2012-08-13,ger,0,0,SZ,2,legnews
2012-08-13,ger,1,0,SZ,1,legnews
2012-08-14,ger,0,0,SZ,2,legnews
2012-08-14,ger,1,0,SZ,1,legnews
2012-08-16,ger,1,0,SZ,1,legnews
2012-08-17,ger,0,0,SZ,4,legnews
2012-08-18,ger,0,0,SZ,5,legnews
2012-08-18,ger,1,0,SZ,2,legnews
2012-08-20,ger,0,0,SZ,2,legnews
2012-08-20,ger,1,0,SZ,1,legnews
2012-08-21,ger,0,0,SZ,1,legnews
2012-08-22,ger,0,0,SZ,1,legnews
2012-08-22,ger,1,0,SZ,1,legnews
2012-08-24,ger,0,0,SZ,2,legnews
2012-08-24,ger,1,0,SZ,1,legnews
2012-08-25,ger,0,0,SZ,2,legnews
2012-08-25,ger,1,0,SZ,2,legnews
2012-08-27,ger,1,0,SZ,1,legnews
2012-08-28,ger,0,0,SZ,2,legnews
2012-08-29,ger,0,0,SZ,2,legnews
2012-08-30,ger,0,0,SZ,1,legnews
2012-08-31,ger,0,0,SZ,1,legnews
2012-08-31,ger,1,0,SZ,1,legnews
2012-09-01,ger,0,0,SZ,4,legnews
2012-09-01,ger,1,0,SZ,1,legnews
2012-09-03,ger,0,0,SZ,3,legnews
2012-09-04,ger,0,0,SZ,1,legnews
2012-09-05,ger,0,0,SZ,2,legnews
2012-09-06,ger,0,0,SZ,2,legnews
2012-09-08,ger,0,0,SZ,2,legnews
2012-09-10,ger,0,0,SZ,1,legnews
2012-09-12,ger,0,0,SZ,2,legnews
2012-09-14,ger,0,0,SZ,2,legnews
2012-09-14,ger,1,0,SZ,2,legnews
2012-09-15,ger,0,0,SZ,3,legnews
2012-09-15,ger,1,0,SZ,1,legnews
2012-09-17,ger,0,0,SZ,1,legnews
2012-09-18,ger,0,0,SZ,7,legnews
2012-09-18,ger,1,0,SZ,3,legnews
2012-09-19,ger,0,0,SZ,7,legnews
2012-09-19,ger,1,0,SZ,4,legnews
2012-09-20,ger,0,0,SZ,3,legnews
2012-09-20,ger,1,0,SZ,2,legnews
2012-09-21,ger,0,0,SZ,8,legnews
2012-09-21,ger,1,0,SZ,3,legnews
2012-09-22,ger,0,0,SZ,10,legnews
2012-09-22,ger,1,0,SZ,3,legnews
2012-09-24,ger,0,0,SZ,2,legnews
2012-09-25,ger,0,0,SZ,1,legnews
2012-09-26,ger,0,0,SZ,1,legnews
2012-09-26,ger,1,0,SZ,1,legnews
2012-09-27,ger,0,0,SZ,2,legnews
2012-09-27,ger,1,0,SZ,1,legnews
2012-09-28,ger,0,0,SZ,2,legnews
2012-09-28,ger,1,0,SZ,2,legnews
2012-09-29,ger,0,0,SZ,6,legnews
2012-09-29,ger,1,0,SZ,2,legnews
2012-10-01,ger,1,0,SZ,1,legnews
2012-10-02,ger,1,0,SZ,1,legnews
2012-10-03,ger,0,0,SZ,2,legnews
2012-10-04,ger,0,0,SZ,2,legnews
2012-10-05,ger,0,0,SZ,1,legnews
2012-10-05,ger,1,0,SZ,1,legnews
2012-10-06,ger,0,0,SZ,1,legnews
2012-10-08,ger,0,0,SZ,1,legnews
2012-10-09,ger,0,0,SZ,2,legnews
2013-03-09,ger,0,0,SZ,2,legnews
2013-03-11,ger,0,0,SZ,2,legnews
2013-03-12,ger,1,0,SZ,1,legnews
2013-03-13,ger,0,0,SZ,4,legnews
2013-03-14,ger,0,0,SZ,6,legnews
2013-03-15,ger,0,0,SZ,8,legnews
2013-03-15,ger,1,0,SZ,1,legnews
2013-03-16,ger,0,0,SZ,6,legnews
2013-03-16,ger,1,0,SZ,3,legnews
2013-03-18,ger,0,0,SZ,2,legnews
2013-03-19,ger,0,0,SZ,2,legnews
2013-03-19,ger,1,0,SZ,1,legnews
2013-03-20,ger,0,0,SZ,2,legnews
2013-03-21,ger,0,0,SZ,1,legnews
2013-03-22,ger,0,0,SZ,2,legnews
2013-03-22,ger,1,0,SZ,1,legnews
2013-03-23,ger,0,0,SZ,3,legnews
2013-03-23,ger,1,0,SZ,1,legnews
2013-03-25,ger,1,0,SZ,1,legnews
2013-03-26,ger,0,0,SZ,2,legnews
2013-03-27,ger,0,0,SZ,2,legnews
2013-03-28,ger,0,0,SZ,1,legnews
2013-03-30,ger,0,0,SZ,3,legnews
2013-03-30,ger,1,0,SZ,2,legnews
2013-04-02,ger,0,0,SZ,2,legnews
2013-04-03,ger,0,0,SZ,2,legnews
2013-04-04,ger,0,0,SZ,4,legnews
2013-04-05,ger,0,0,SZ,3,legnews
2013-04-06,ger,0,0,SZ,4,legnews
2013-04-06,ger,0,1,SZ,1,legnews
2013-04-08,ger,0,0,SZ,1,legnews
2013-04-08,ger,1,0,SZ,1,legnews
2013-04-09,ger,0,0,SZ,1,legnews
2013-04-09,ger,1,0,SZ,1,legnews
2013-04-10,ger,0,0,SZ,1,legnews
2013-04-11,ger,0,0,SZ,1,legnews
2013-04-12,ger,0,0,SZ,5,legnews
2013-04-12,ger,1,0,SZ,1,legnews
2013-04-13,ger,0,0,SZ,10,legnews
2013-04-15,ger,0,0,SZ,2,legnews
2013-04-16,ger,0,0,SZ,1,legnews
2013-04-16,ger,0,1,SZ,1,legnews
2013-04-16,ger,1,0,SZ,1,legnews
2013-04-17,ger,0,0,SZ,2,legnews
2013-04-17,ger,1,0,SZ,3,legnews
2013-04-18,ger,0,0,SZ,6,legnews
2013-04-18,ger,1,0,SZ,1,legnews
2013-04-19,ger,0,0,SZ,4,legnews
2013-04-19,ger,1,0,SZ,3,legnews
2013-04-20,ger,0,0,SZ,6,legnews
2013-04-22,ger,0,0,SZ,1,legnews
2013-04-22,ger,1,0,SZ,4,legnews
2013-04-23,ger,0,0,SZ,1,legnews
2013-04-23,ger,1,0,SZ,1,legnews
2013-04-24,ger,0,0,SZ,5,legnews
2013-04-25,ger,0,0,SZ,3,legnews
2013-04-25,ger,1,0,SZ,1,legnews
2013-04-26,ger,0,0,SZ,4,legnews
2013-04-26,ger,1,0,SZ,2,legnews
2013-04-27,ger,0,0,SZ,7,legnews
2013-04-30,ger,0,0,SZ,1,legnews
2013-04-30,ger,1,0,SZ,2,legnews
2013-05-02,ger,0,0,SZ,2,legnews
2013-05-02,ger,1,0,SZ,1,legnews
2013-05-03,ger,0,0,SZ,2,legnews
2013-05-04,ger,0,0,SZ,5,legnews
2013-05-06,ger,0,0,SZ,4,legnews
2013-05-06,ger,1,0,SZ,1,legnews
2013-05-07,ger,0,0,SZ,1,legnews
2013-05-07,ger,1,0,SZ,1,legnews
2013-05-08,ger,0,0,SZ,4,legnews
2013-05-10,ger,0,0,SZ,1,legnews
2013-05-10,ger,1,0,SZ,1,legnews
2013-05-11,ger,0,0,SZ,1,legnews
2013-05-11,ger,1,0,SZ,2,legnews
2013-05-13,ger,0,0,SZ,2,legnews
2013-05-13,ger,1,0,SZ,4,legnews
2013-05-14,ger,0,0,SZ,1,legnews
2013-05-14,ger,1,0,SZ,1,legnews
2013-05-15,ger,0,0,SZ,2,legnews
2013-05-15,ger,1,0,SZ,1,legnews
2013-05-16,ger,0,0,SZ,3,legnews
2013-05-17,ger,0,0,SZ,2,legnews
2013-05-17,ger,1,0,SZ,2,legnews
2013-05-18,ger,0,0,SZ,5,legnews
2013-05-22,ger,0,0,SZ,2,legnews
2013-05-22,ger,1,0,SZ,1,legnews
2013-05-23,ger,0,0,SZ,4,legnews
2013-05-24,ger,0,0,SZ,2,legnews
2013-05-25,ger,0,0,SZ,4,legnews
2013-05-25,ger,1,0,SZ,2,legnews
2013-05-27,ger,0,0,SZ,2,legnews
2013-05-29,ger,0,0,SZ,5,legnews
2013-05-31,ger,0,0,SZ,1,legnews
2013-06-01,ger,0,0,SZ,3,legnews
2013-06-01,ger,1,0,SZ,2,legnews
2013-06-03,ger,0,0,SZ,1,legnews
2013-06-03,ger,1,0,SZ,1,legnews
2013-06-04,ger,0,0,SZ,1,legnews
2013-06-04,ger,1,0,SZ,2,legnews
2013-06-05,ger,0,0,SZ,2,legnews
2013-06-05,ger,1,0,SZ,2,legnews
2013-06-06,ger,0,0,SZ,4,legnews
2013-06-07,ger,0,0,SZ,5,legnews
2013-06-07,ger,1,0,SZ,3,legnews
2013-06-08,ger,0,0,SZ,2,legnews
